match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
11350,29,177.0,8002.0,228,11379,0.002548554354512699,0.0155549696809913,22.0
1406418,1285,615.0,6764216.0,3353,1407703,0.0009128345965022451,0.00043688192750885663,1453.0
5567,9,13.0,37532.0,53,5576,0.0016140602582496414,0.0023314203730272595,31.0
14661,31,25.0,0.0,62,14692,0.0021099918322896815,0.0017016063163626464,6.0
42771,50,110.0,0.0,363,42821,0.0011676513860021953,0.0025688330492048294,203.0
40544,65,180.0,0.0,410,40609,0.0016006304021276073,0.004432514959737989,165.0
39016,242,555.0,3.0,1324,39258,0.006164348667787457,0.014137245911661317,527.0
54437,69,207.0,0.0,751,54506,0.0012659156790078157,0.003797747037023447,475.0
18165,67,166.0,0.0,290,18232,0.0036748573935936816,0.009104870557261956,57.0
24123,31,49.0,8230.0,143,24154,0.0012834313157241036,0.0020286494990477766,63.0
45324,261,552.0,3591.0,2803,45585,0.005725567620927937,0.012109246462652188,1990.0
8603,30,73.0,0.0,123,8633,0.0034750376462411676,0.008455924939186841,20.0
422003,136,385.0,484713.0,988,422139,0.00032216876431696666,0.000912021869573766,467.0
81638,171,143.0,37858.0,489,81809,0.0020902345707684974,0.0017479739392976322,175.0
29418,162,234.0,2411.0,480,29580,0.005476673427991886,0.007910750507099391,84.0
1315092,445,399.0,24021280.0,1905,1315537,0.00033826490627021514,0.0003032981968580131,1061.0
23697,28,190.0,0.0,1272,23725,0.0011801896733403582,0.008008429926238146,1054.0
21504,375,285.0,0.0,959,21879,0.01713972302207596,0.013026189496777732,299.0
26628,28,57.0,37.0,1775,26656,0.0010504201680672268,0.0021383553421368546,1690.0
82375,1089,2353.0,0.0,5059,83464,0.013047541454998562,0.028191795265024442,1617.0
35460,114,129.0,7.0,781,35574,0.0032045876201720357,0.0036262438859841458,538.0
39590,91,302.0,0.0,747,39681,0.002293288979612409,0.007610695294977445,354.0
11510,3,16.0,0.0,86,11513,0.00026057500217145836,0.0013897333449144446,67.0
20694,52,158.0,0.0,367,20746,0.00250650727851152,0.0076159259616311575,157.0
20000,4,0.0,0.0,136,20004,0.0001999600079984003,0.0,132.0
14217,84,42.0,0.0,236,14301,0.005873715124816446,0.002936857562408223,110.0
9887,57,75.0,0.0,200,9944,0.0057320997586484315,0.007542236524537409,68.0
9955,54,431.0,0.0,670,10009,0.00539514437006694,0.04306124487960835,185.0
26864,31,321.0,984.0,582,26895,0.0011526306004833611,0.011935303959843838,230.0
25870,17,1.0,0.0,208,25887,0.000656700274268938,3.8629427898172826e-05,190.0
19651,416,766.0,0.0,1489,20067,0.0207305526486271,0.038172123386654704,307.0
11317,8,90.0,0.0,167,11325,0.000706401766004415,0.007947019867549669,69.0
15933,101,342.0,117.0,607,16034,0.006299114381938381,0.02132967444181115,164.0
8441,11,70.0,0.0,139,8452,0.0013014671083767155,0.008282063416942735,58.0
13744,2,5.0,9885.0,113,13746,0.00014549687181725592,0.0003637421795431398,106.0
8123,43,34.0,0.0,139,8166,0.0052657359784472205,0.004163605192260593,62.0
13642,31,33.0,0.0,155,13673,0.0022672420098003364,0.002413515687851971,91.0
18316,23,54.0,0.0,903,18339,0.001254157805769126,0.0029445444135449044,826.0
40163,41,66.0,0.0,2479,40204,0.0010197990249726395,0.0016416276987364442,2372.0
28491,18,37.0,0.0,354,28509,0.0006313795643481006,0.0012978357711599846,299.0
38957,1038,1205.0,0.0,3539,39995,0.02595324415551944,0.03012876609576197,1296.0
8675,63,253.0,12506.0,597,8738,0.00720988784618906,0.02895399404898146,281.0
22637,355,356.0,0.0,1243,22992,0.015440153096729296,0.015483646485734168,532.0
44650,692,820.0,7110.0,2439,45342,0.01526178818755238,0.01808477791010542,927.0
24812,25,103.0,0.0,968,24837,0.001006562789386802,0.004147038692273624,840.0
19252,22,96.0,0.0,1273,19274,0.001141434056241569,0.004980803154508664,1155.0
60634,1465,1497.0,159.0,9423,62099,0.023591362179745244,0.024106668384354015,6461.0
17936,27,39.0,42.0,975,17963,0.0015030896843511662,0.0021711295440627956,909.0
36885,769,881.0,0.0,2125,37654,0.0204227970467945,0.023397248632283422,475.0
24467,45,129.0,0.0,1444,24512,0.0018358355091383813,0.005262728459530026,1270.0
32719,45,95.0,0.0,2312,32764,0.0013734586741545598,0.002899523867659626,2172.0
43389,763,1570.0,0.0,3284,44152,0.01728121036419641,0.03555897807573836,951.0
50418,315,754.0,4480.0,1808,50733,0.0062089764058896576,0.014862121301716831,739.0
22893,503,911.0,0.0,1807,23396,0.021499401607112327,0.03893828004787143,393.0
27312,50,132.0,0.0,1215,27362,0.0018273518017688766,0.004824208756669834,1033.0
35967,29,31.0,0.0,828,35996,0.0008056450716746305,0.0008612068007556395,768.0
21625,72,108.0,0.0,1273,21697,0.00331843111950961,0.004977646679264414,1093.0
57542,197,137.0,1276.0,1194,57739,0.003411905297978836,0.0023727463239751295,860.0
42723,642,625.0,0.0,2775,43365,0.014804565894154272,0.014412544678888504,1508.0
38718,23,50.0,0.0,695,38741,0.0005936862755220567,0.0012906223380914276,622.0
90662,363,236.0,180591.0,883,91025,0.003987915407854985,0.0025926943147486954,284.0
32927,10,32.0,0.0,84,32937,0.00030360992197225005,0.0009715517503112002,42.0
40756,9,35.0,0.0,95,40765,0.0002207776278670428,0.0008585796639273887,51.0
2172953,1135,856.0,23964466.0,3866,2174088,0.0005220579847733855,0.0003937283127453903,1875.0
14349,11,214.0,0.0,241,14360,0.000766016713091922,0.0149025069637883,16.0
6591253,16656,16069.0,63172791.0,43393,6607909,0.0025206158256719335,0.0024317828832085913,10668.0
