match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
36351,251.0,192.0,83457.0,560,36602,0.006857548767826895,0.00524561499371619,117.0
14316,30.0,36.0,2223.0,141,14346,0.002091175240485153,0.002509410288582183,75.0
11521,636.0,48.0,3082.0,839,12157,0.05231553837295386,0.003948342518713498,155.0
45973,150.0,61.0,136529.0,292,46123,0.00325217353597988,0.0013225505712984845,81.0
14216,56.0,379.0,944.0,492,14272,0.003923766816143498,0.0265554932735426,57.0
23457,19.0,32.0,0.0,77,23476,0.0008093371954336344,0.0013630942238882263,26.0
181297,484.0,1224.0,82677.0,1963,181781,0.002662544490348276,0.006733376975591509,255.0
72367,469.0,248.0,30388.0,834,72836,0.006439123510352023,0.003404909660058213,117.0
13363,34.0,4.0,0.0,76,13397,0.0025378816152870046,0.0002985743076808241,38.0
3368,188.0,61.0,698.0,336,3556,0.052868391451068614,0.0171541057367829,87.0
28696,19.0,12.0,0.0,50,28715,0.0006616750827093854,0.00041790005223750655,19.0
38017,71.0,371.0,0.0,515,38088,0.0018641041797941608,0.009740600714135685,73.0
32523,201.0,168.0,88559.0,492,32724,0.006142280894756142,0.005133846718005134,123.0
226572,316.0,302.0,0.0,957,226888,0.001392757660167131,0.0013310532068685872,339.0
110392,103.0,146.0,0.0,405,110495,0.0009321688764197475,0.0013213267568668266,156.0
473890,468.0,707.0,855062.0,1679,474358,0.0009865966211173838,0.001490435493867501,504.0
177304,186.0,414.0,0.0,897,177490,0.00104794636317539,0.002332525776100062,297.0
367919,334.0,962.0,391931.0,1933,368253,0.0009069851433661097,0.0026123344548449026,637.0
348163,822.0,1209.0,333185.0,2537,348985,0.0023554020946459017,0.0034643322778916,506.0
59330,39.0,342.0,42696.0,418,59369,0.0006569084875945359,0.005760582121982853,37.0
553020,389.0,615.0,1670103.0,1540,553409,0.0007029159265570311,0.001111293817050319,536.0
535337,330.0,613.0,520990.0,1344,535667,0.0006160543770663491,0.0011443676761868848,401.0
1298465,1598.0,2393.0,4703052.0,5671,1300063,0.001229171201703302,0.00184068002858323,1680.0
4344,0.0,2.0,0.0,2,4344,0.0,0.00046040515653775324,0.0
753017,458.0,653.0,618554.0,1883,753475,0.0006078502936394704,0.0008666511828527821,772.0
22053,64.0,166.0,289.0,421,22117,0.002893701677442691,0.00750553872586698,191.0
130571,152.0,383.0,59.0,673,130723,0.0011627640124538146,0.0029298593208540195,138.0
608634,472.0,411.0,92473.0,1290,609106,0.0007749061739664361,0.0006747594014834856,407.0
135925,183.0,283.0,0.0,585,136108,0.001344520527816146,0.002079231198753931,119.0
837617,519.0,793.0,916634.0,1991,838136,0.0006192312464802848,0.0009461471646606278,679.0
115450,86.0,272.0,108863.0,766,115536,0.0007443567372940036,0.0023542445644647554,408.0
4493,7.0,21.0,944.0,32,4500,0.0015555555555555555,0.004666666666666667,4.0
22504,23.0,219.0,12.0,326,22527,0.0010209970257912726,0.009721667332534292,84.0
125095,142.0,121.0,94158.0,364,125237,0.0011338502199829124,0.0009661681451967071,101.0
28822,171.0,517.0,0.0,839,28993,0.005897975373365985,0.017831890456317043,151.0
29156,11.0,41.0,57.0,75,29167,0.0003771385469880344,0.0014056982205917646,23.0
10190,29.0,343.0,0.0,425,10219,0.0028378510617477247,0.03356492807515413,53.0
6452,0.0,28.0,0.0,28,6452,0.0,0.0043397396156230625,0.0
6222,66.0,345.0,0.0,449,6288,0.01049618320610687,0.05486641221374046,38.0
23786,10.0,93.0,68.0,144,23796,0.0004202386955790889,0.003908219868885527,41.0
799,0.0,4.0,0.0,5,799,0.0,0.0050062578222778474,1.0
38814,16.0,220.0,8.0,282,38830,0.00041205253669842907,0.0056657223796034,46.0
37999,76.0,73.0,1062.0,218,38075,0.0019960604070912674,0.001917268548916612,69.0
687293,280.0,472.0,440613.0,1145,687573,0.0004072294869053904,0.0006864725636405153,393.0
12787,14.0,195.0,38.0,239,12801,0.0010936645574564487,0.015233184907429108,30.0
137997,285.0,384.0,2.0,857,138282,0.002061005770816158,0.002776934091204929,188.0
43118,70.0,96.0,20697.0,255,43188,0.0016208205983143467,0.0022228396776882466,89.0
599998,712.0,1246.0,11.0,2781,600710,0.0011852641041434303,0.002074212182251003,823.0
21134,74.0,340.0,510.0,552,21208,0.0034892493398717465,0.016031686156167485,138.0
113336,54.0,236.0,10.0,410,113390,0.00047623247199929446,0.0020813122850339536,120.0
19005,59.0,200.0,687.0,301,19064,0.0030948384389425094,0.01049097775912715,42.0
203695,270.0,448.0,65201.0,1172,203965,0.0013237565268550977,0.002196455274189199,454.0
2079,24.0,128.0,1148.0,246,2103,0.011412268188302425,0.060865430337612936,94.0
7496,48.0,160.0,4921.0,409,7544,0.006362672322375398,0.021208907741251327,201.0
10917,288.0,270.0,2218.0,958,11205,0.02570281124497992,0.024096385542168676,400.0
33073,6.0,117.0,155.0,206,33079,0.00018138395961183834,0.0035369872124308473,83.0
56694,175.0,501.0,2138.0,2143,56869,0.0030772477096484905,0.008809720585907965,1467.0
10982,9.0,22.0,17519.0,57,10991,0.0008188517878264034,0.0020016377035756527,26.0
21158,28.0,63.0,15108.0,259,21186,0.0013216274898517888,0.002973661852166525,168.0
1494,56.0,7.0,5017.0,221,1550,0.03612903225806452,0.004516129032258065,158.0
4247,4.0,3.0,7.0,11,4251,0.0009409550693954364,0.0007057163020465773,4.0
333729,137.0,345.0,314734.0,1932,333866,0.00041034426985676886,0.0010333487087633962,1450.0
34374,15.0,284.0,636.0,588,34389,0.0004361859897060106,0.008258454738433802,289.0
30444,754.0,1103.0,19039.0,2371,31198,0.024168215911276363,0.03535483043784858,514.0
3900,70.0,172.0,7226.0,371,3970,0.017632241813602016,0.04332493702770781,129.0
9076,15.0,112.0,11605.0,206,9091,0.0016499835001649984,0.012319876801231987,79.0
19005,489.0,564.0,2522.0,1579,19494,0.025084641428131733,0.028931979070483227,526.0
10700,270.0,325.0,1789.0,747,10970,0.024612579762989972,0.029626253418413857,152.0
5557,18.0,162.0,4555.0,275,5575,0.003228699551569507,0.029058295964125562,95.0
4875,2.0,64.0,39670.0,273,4877,0.0004100881689563256,0.01312282140660242,207.0
44849,251.0,424.0,55883.0,1437,45100,0.005565410199556541,0.009401330376940133,762.0
11125,181.0,489.0,9228.0,951,11306,0.01600919865558111,0.04325137095347603,281.0
4038,178.0,53.0,7610.0,447,4216,0.04222011385199241,0.012571157495256167,216.0
1968,23.0,60.0,3134.0,188,1991,0.011551983927674536,0.030135610246107485,105.0
2551,2.0,17.0,45276.0,149,2553,0.0007833920877399138,0.006658832745789268,130.0
2524,5.0,44.0,20764.0,179,2529,0.0019770660340055358,0.017398181099248716,130.0
2556,3.0,12.0,17250.0,146,2559,0.0011723329425556857,0.004689331770222743,131.0
1985,1.0,10.0,6800.0,108,1986,0.0005035246727089627,0.005035246727089627,97.0
2061,1.0,4.0,33824.0,121,2062,0.00048496605237633366,0.0019398642095053346,116.0
962,0.0,3.0,2653.0,48,962,0.0,0.0031185031185031187,45.0
2568,2.0,0.0,18834.0,132,2570,0.0007782101167315176,0.0,130.0
2057,2.0,8.0,7882.0,123,2059,0.0009713453132588635,0.003885381253035454,113.0
2567,3.0,1.0,6793.0,136,2570,0.0011673151750972762,0.0003891050583657588,132.0
1871,0.0,10.0,5564.0,104,1871,0.0,0.005344735435595938,94.0
1310,0.0,3.0,0.0,57,1310,0.0,0.0022900763358778627,54.0
1896,1.0,7.0,1014.0,99,1897,0.0005271481286241434,0.0036900369003690036,91.0
1667,0.0,0.0,0.0,74,1667,0.0,0.0,74.0
1470,0.0,0.0,0.0,62,1470,0.0,0.0,62.0
4041,78.0,82.0,7760.0,340,4119,0.018936635105608158,0.019907744598203447,180.0
2552,7.0,22.0,8813.0,143,2559,0.0027354435326299334,0.008597108245408363,114.0
2548,22.0,18.0,12325.0,160,2570,0.008560311284046693,0.007003891050583658,120.0
2563,7.0,3.0,57095.0,133,2570,0.002723735408560311,0.0011673151750972762,123.0
2563,7.0,3.0,42974.0,132,2570,0.002723735408560311,0.0011673151750972762,122.0
1478,5.0,2.0,516.0,54,1483,0.0033715441672285905,0.0013486176668914363,47.0
1214,4.0,44.0,2233.0,81,1218,0.003284072249589491,0.0361247947454844,33.0
59987,573.0,259.0,28595.0,1028,60560,0.009461690885072656,0.004276750330250991,196.0
8531,19.0,39.0,4.0,128,8550,0.0022222222222222222,0.004561403508771929,70.0
1509,1.0,0.0,16236.0,61,1510,0.0006622516556291391,0.0,60.0
55470,52.0,229.0,2827.0,517,55522,0.0009365656856741472,0.004124491192680379,236.0
1462130,756.0,1390.0,2156220.0,2936,1462886,0.0005167866805752464,0.0009501765687825299,790.0
35615,69.0,223.0,0.0,381,35684,0.0019336397264880618,0.0062492994058962,89.0
45407,24.0,143.0,29311.0,226,45431,0.0005282736457484978,0.0031476304725847988,59.0
10801,98.0,258.0,0.0,411,10899,0.00899165061014772,0.023671896504266446,55.0
539044,249.0,838.0,646563.0,1575,539293,0.00046171561655723324,0.0015538862918673152,488.0
23267,28.0,148.0,7.0,215,23295,0.00120197467267654,0.00635329469843314,39.0
98579,188.0,374.0,160.0,759,98767,0.001903469782417204,0.003786689886298055,197.0
1294,8.0,49.0,0.0,67,1302,0.006144393241167435,0.03763440860215054,10.0
3465,12.0,44.0,977.0,69,3477,0.003451251078515962,0.012654587287891862,13.0
6170,41.0,21.0,0.0,73,6211,0.006601191434551602,0.0033810980518435034,11.0
24506,66.0,340.0,0.0,459,24572,0.002685984046882631,0.013836887514243855,53.0
9031,14.0,49.0,1888.0,82,9045,0.0015478164731896075,0.005417357656163626,19.0
2274602,1875.0,2675.0,1804148.0,6853,2276477,0.0008236410910367203,0.0011750612898790544,2303.0
8196,26.0,106.0,4777.0,153,8222,0.0031622476283142786,0.012892240330819751,21.0
2718,2.0,21.0,0.0,26,2720,0.0007352941176470588,0.007720588235294118,3.0
25139,61.0,10.0,16972.0,108,25200,0.002420634920634921,0.0003968253968253968,37.0
611498,675.0,740.0,862757.0,1978,612173,0.0011026294854559087,0.0012088086210924037,563.0
15435,18.0,71.0,3788.0,112,15453,0.0011648223645894002,0.004594577104769301,23.0
194561,308.0,469.0,36033.0,1214,194869,0.0015805489841893784,0.0024067450441065535,437.0
1253,104.0,34.0,1261.0,162,1357,0.07663964627855564,0.025055268975681652,24.0
721871,488.0,825.0,3198049.0,1938,722359,0.0006755643661946484,0.0011420913977675921,625.0
545457,2185.0,2300.0,264224.0,5601,547642,0.003989832773965474,0.004199823972595235,1116.0
20633,100.0,123.0,20334.0,316,20733,0.00482322866927121,0.0059325712632035885,93.0
17607,105.0,424.0,18.0,613,17712,0.005928184281842819,0.023938572719060525,84.0
834465,9855.0,10285.0,1328941.0,24709,844320,0.011672114837976123,0.012181400416903543,4569.0
860316,586.0,873.0,54113.0,1966,860902,0.0006806814248311654,0.0010140527028628112,507.0
5211,16.0,23.0,666.0,104,5227,0.003061029271092405,0.004400229577195332,65.0
18761,221.0,422.0,6635.0,737,18982,0.011642608787272152,0.022231587820040036,94.0
9146,18.0,210.0,21.0,280,9164,0.001964207769532955,0.02291575731121781,52.0
30201,17.0,255.0,0.0,303,30218,0.0005625785955390827,0.00843867893308624,31.0
24538,14.0,267.0,6.0,307,24552,0.000570218312153796,0.010874877810361682,26.0
327415,317.0,682.0,0.0,1406,327732,0.0009672537317076148,0.0020809685962920924,407.0
362437,478.0,811.0,105869.0,1644,362915,0.0013171128225617568,0.0022346830525054075,355.0
867179,576.0,727.0,486428.0,1926,867755,0.0006637818278200645,0.0008377940778215049,623.0
887144,1953.0,2576.0,814947.0,5950,889097,0.0021966107185155273,0.0028973216645652835,1421.0
1162577,809.0,1021.0,5187514.0,2815,1163386,0.0006953839912118592,0.0008776106984268334,985.0
1563642,18194.0,18662.0,954740.0,44420,1581836,0.011501824462207207,0.011797683198511098,7564.0
408255,262.0,521.0,4.0,1107,408517,0.0006413441790672114,0.0012753447224962487,324.0
9896,16.0,158.0,7551.0,356,9912,0.0016142050040355124,0.015940274414850686,182.0
693956,298.0,521.0,1543621.0,1388,694254,0.0004292377141507287,0.0007504458022568109,569.0
235921,147.0,482.0,49278.0,1172,236068,0.0006227019333412407,0.0020417845705474696,543.0
1147393,13563.0,13735.0,227375.0,33115,1160956,0.01168261329456069,0.011830767057493996,5817.0
561207,274.0,493.0,265031.0,1148,561481,0.0004879951414206358,0.0008780350537239906,381.0
85748,74.0,284.0,0.0,521,85822,0.0008622497727855329,0.0033091748036633965,163.0
46373,21.0,94.0,2626.0,210,46394,0.0004526447385437772,0.0020261240677673835,95.0
1134612,8519.0,9139.0,8521068.0,21949,1143131,0.007452339233211242,0.007994709267791705,4291.0
639873,620.0,833.0,2137883.0,2231,640493,0.0009680043341613413,0.001300560661865157,778.0
108769,103.0,119.0,7.0,367,108872,0.0009460651039753104,0.0010930266735248732,145.0
849950,1003.0,1864.0,1352645.0,4106,850953,0.001178678493406804,0.002190485255942455,1239.0
305177,4206.0,4680.0,188111.0,10803,309383,0.013594799972849188,0.01512688156750694,1917.0
55594,38.0,73.0,12855.0,175,55632,0.0006830601092896175,0.001312194420477423,64.0
180163,2932.0,3969.0,385244.0,8243,183095,0.016013544881072667,0.02167727136186133,1342.0
151156,218.0,416.0,183441.0,808,151374,0.0014401416359480492,0.0027481601860293047,174.0
29060,99.0,128.0,21137.0,266,29159,0.0033951781611166365,0.004389725299221509,39.0
28955,97.0,33.0,46169.0,166,29052,0.003338840699435495,0.0011358942585708385,36.0
185329,394.0,448.0,176365.0,1101,185723,0.002121438917096967,0.0024121945047193938,259.0
13271,6.0,33.0,38.0,44,13277,0.00045190931686374934,0.0024855012427506215,5.0
330666,1021.0,1034.0,141741.0,2520,331687,0.00307820324583116,0.0031173968229083445,465.0
271510,270.0,409.0,13.0,797,271780,0.0009934505850320112,0.0015048936639929355,118.0
38949,328.0,29.0,0.0,410,39277,0.008350943300150215,0.0007383455966596227,53.0
81251,264.0,391.0,35017.0,809,81515,0.003238667729865669,0.004796663190823775,154.0
35293,7.0,21.0,17116.0,54,35300,0.00019830028328611898,0.000594900849858357,26.0
25273,99.0,178.0,0.0,313,25372,0.0039019391455147405,0.007015607756582059,36.0
98680,1776.0,1731.0,332.0,4154,100456,0.01767938201799793,0.01723142470335271,647.0
22433,34.0,412.0,0.0,523,22467,0.0015133306627498108,0.01833800685449771,77.0
54048,551.0,664.0,25367.0,1396,54599,0.0100917599223429,0.012161394897342442,181.0
16740,250.0,23.0,0.0,312,16990,0.014714537963507945,0.0013537374926427311,39.0
