match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
1494270,4946.0,4357.0,13622780.0,12605,1499216,0.003299057640793588,0.002906185633024194,3302.0
670241,459.0,317.0,2192931.0,1468,670700,0.0006843596242731474,0.0004726405248248099,692.0
26172,33.0,773.0,7448.0,910,26205,0.0012593016599885519,0.029498187368822745,104.0
2929108,1385.0,1524.0,28312708.0,5457,2930493,0.00047261672353423126,0.0005200490156434429,2548.0
15182,34.0,143.0,10294.0,217,15216,0.002234490010515247,0.009398002103049422,40.0
16617,17.0,128.0,7224.0,158,16634,0.0010220031261272094,0.0076950823614284,13.0
3242544,18311.0,18336.0,18958745.0,45632,3260855,0.005615398415446255,0.00562306511635752,8985.0
20232,19.0,371.0,6764.0,413,20251,0.0009382252728260332,0.018320082958866227,23.0
20979,37.0,148.0,12114.0,257,21016,0.0017605633802816902,0.007042253521126761,72.0
2894624,1830.0,1667.0,1010312.0,6634,2896454,0.0006318070302514731,0.000575531322092462,3137.0
20711,17.0,264.0,0.0,343,20728,0.0008201466615206484,0.01273639521420301,62.0
79089,140.0,350.0,58.0,703,79229,0.0017670297492079921,0.00441757437301998,213.0
17324,46.0,102.0,236762.0,675,17370,0.0026482440990213013,0.0058721934369602765,527.0
40920,207.0,689.0,26472.0,2548,41127,0.005033189875264425,0.016752984657281107,1652.0
30123,35.0,211.0,168.0,337,30158,0.0011605544134226408,0.006996485178062206,91.0
61894,271.0,197.0,0.0,622,62165,0.0043593662028472615,0.0031689857636933967,154.0
2804180,1149.0,1191.0,11729447.0,4217,2805329,0.0004095776288627822,0.0004245491348786542,1877.0
57929,41.0,10.0,4808.0,201,57970,0.0007072623770915991,0.00017250301880282904,150.0
68251,8.0,9.0,75265.0,89,68259,0.00011720066218374134,0.000131850744956709,72.0
11330,0.0,0.0,30.0,14,11330,0.0,0.0,14.0
46483,51.0,89.0,10.0,171,46534,0.0010959728370653716,0.0019125800489964327,31.0
68350,107.0,357.0,9441.0,857,68457,0.0015630249645763035,0.005214952451904115,393.0
13927,52.0,724.0,3043.0,1065,13979,0.0037198655125545463,0.05179197367479791,289.0
13142,306.0,236.0,719.0,703,13448,0.02275431290898275,0.01754907792980369,161.0
21924,365.0,719.0,16.0,1405,22289,0.016375790748799857,0.03225806451612903,321.0
10424,6.0,313.0,1952.0,422,10430,0.0005752636625119846,0.030009587727708533,103.0
11432,12.0,282.0,963.0,396,11444,0.0010485844110450892,0.024641733659559593,102.0
28299,11.0,253.0,311.0,438,28310,0.0003885552808194984,0.008936771458848464,174.0
16663,230.0,542.0,8636.0,901,16893,0.013615106848990706,0.032084295270230274,129.0
25434,345.0,319.0,4978.0,1065,25779,0.013382986151518677,0.012374413282128864,401.0
38678,469.0,825.0,45998.0,1804,39147,0.011980483817406186,0.021074411832324315,510.0
8577,2.0,307.0,1824.0,385,8579,0.00023312740412635504,0.035785056533395504,76.0
10709,15.0,187.0,0.0,359,10724,0.0013987318164863857,0.017437523312196942,157.0
14184,7.0,627.0,1257.0,778,14191,0.0004932703826368825,0.04418293284476076,144.0
27837,7.0,313.0,500.0,459,27844,0.00025140066082459414,0.01124120097687114,139.0
20269,62.0,397.0,0.0,698,20331,0.003049530273965865,0.019526830947813684,239.0
31313,5.0,76.0,18823.0,234,31318,0.00015965259595121016,0.0024267194584583944,153.0
9957,10.0,203.0,1101.0,300,9967,0.0010033109260559848,0.02036721179893649,87.0
22618,8.0,171.0,818.0,272,22626,0.0003535755325731459,0.007557677008750994,93.0
21883,10.0,312.0,832.0,450,21893,0.0004567670031516923,0.014251130498332801,128.0
21625,114.0,238.0,718.0,598,21739,0.005244031464188785,0.01094806568839413,246.0
14112,26.0,53.0,0.0,137,14138,0.0018390154194369783,0.003748762201159994,58.0
8278,51.0,458.0,1841.0,643,8329,0.006123184055708969,0.05498859406891583,134.0
19752,74.0,1568.0,566.0,1898,19826,0.0037324725108443457,0.07908806617572885,256.0
14777,83.0,699.0,0.0,1015,14860,0.005585464333781965,0.04703903095558547,233.0
13435,21.0,429.0,0.0,700,13456,0.00156064209274673,0.03188168846611177,250.0
7909,127.0,327.0,15367.0,575,8036,0.015803882528621204,0.04069188651070184,121.0
18716,20.0,1036.0,5998.0,1300,18736,0.001067463706233988,0.05529461998292058,244.0
8926,10.0,339.0,10285.0,399,8936,0.0011190689346463742,0.037936436884512086,50.0
26352,5.0,62.0,475.0,198,26357,0.00018970292521910688,0.002352316272716925,131.0
40610,3.0,98.0,2252.0,295,40613,7.386797330903897e-05,0.002413020461428607,194.0
9252,29.0,790.0,961.0,1033,9281,0.003124663290593686,0.08512013791617283,214.0
10271,128.0,585.0,0.0,836,10399,0.012308875853447447,0.056255409173959034,123.0
21464,59.0,1293.0,4880.0,1714,21523,0.0027412535427217394,0.060075268317613714,362.0
31662,162.0,901.0,64041.0,1690,31824,0.005090497737556561,0.028311965811965812,627.0
16788,69.0,465.0,724.0,662,16857,0.00409325502758498,0.027584979533724862,128.0
52683,3063.0,5783.0,30209.0,10188,55746,0.05494564632439996,0.10373838481684784,1342.0
49304,470.0,1917.0,10867.0,3207,49774,0.009442680917748221,0.038514083658134766,820.0
8399,306.0,217.0,10709.0,617,8705,0.035152211372774265,0.024928202182653646,94.0
47639,46.0,647.0,2164.0,1009,47685,0.0009646639404424872,0.013568208031875853,316.0
13682,48.0,425.0,584.0,609,13730,0.0034959941733430444,0.030954115076474872,136.0
11067,16.0,177.0,0.0,287,11083,0.0014436524406749075,0.015970405124966166,94.0
14260,38.0,379.0,0.0,638,14298,0.002657714365645545,0.026507203804727934,221.0
63143,23.0,1695.0,1989.0,2122,63166,0.00036411993794129753,0.026834056296108667,404.0
20428,25.0,249.0,2593.0,295,20453,0.001222314574878991,0.012174253165794749,21.0
1574286,498.0,398.0,3464733.0,2197,1574784,0.0003162338454035601,0.0002527330732341705,1301.0
29535,15.0,195.0,8981.0,259,29550,0.0005076142131979696,0.006598984771573604,49.0
23980,19.0,173.0,1090.0,240,23999,0.0007916996541522563,0.007208633693070544,48.0
2333159,874.0,934.0,22945932.0,3454,2334033,0.0003744591443222954,0.00040016572173572524,1646.0
721403,722.0,956.0,1016572.0,2376,722125,0.0009998268997749697,0.0013238705210316774,698.0
1366700,389.0,781.0,2776285.0,2300,1367089,0.00028454621462099393,0.0005712868730565457,1130.0
34493,38.0,148.0,12086.0,300,34531,0.0011004604558223045,0.004286003880571081,114.0
50715,396.0,432.0,17676.0,2227,51111,0.007747842930093327,0.008452192287374538,1399.0
24046,89.0,151.0,13057.0,304,24135,0.0036875906360058007,0.006256474000414336,64.0
24105,63.0,85.0,4417.0,194,24168,0.0026067527308838135,0.003517047335319431,46.0
24001,99.0,173.0,2437.0,343,24100,0.004107883817427386,0.007178423236514523,71.0
23677,288.0,495.0,2237.0,982,23965,0.01201752555810557,0.02065512205299395,199.0
23930,54.0,103.0,4206.0,198,23984,0.0022515010006671113,0.004294529686457638,41.0
25254,19.0,202.0,3069.0,246,25273,0.0007517904483045147,0.007992719503026945,25.0
22831,24.0,150.0,1642.0,215,22855,0.0010500984467293809,0.00656311529205863,41.0
4281183,16780.0,17404.0,50949737.0,43894,4297963,0.0039041750708416986,0.004049360127111378,9710.0
1107645,633.0,512.0,8833736.0,2247,1108278,0.0005711563344215079,0.0004619779513804298,1102.0
27922,1015.0,816.0,3080.0,3857,28937,0.0350762000207347,0.028199191346718736,2026.0
166507,959.0,1066.0,61086.0,5106,167466,0.005726535535571399,0.006365471200124205,3081.0
23274,58.0,616.0,2435.0,952,23332,0.0024858563346476944,0.02640150865763758,278.0
29188,349.0,343.0,353.0,773,29537,0.01181568879710194,0.011612553746148897,81.0
29649,92.0,712.0,45193.0,1039,29741,0.003093372785044215,0.023940015466863925,235.0
12288,306.0,194.0,3342.0,677,12594,0.02429728442115293,0.015404160711449897,177.0
11344,146.0,151.0,2511.0,430,11490,0.012706701479547432,0.013141862489120975,133.0
62693,1463.0,804.0,212076.0,3667,64156,0.022803790760022445,0.012531953363676039,1400.0
579634,1045.0,1461.0,1159324.0,4287,580679,0.001799617344522533,0.0025160200386099723,1781.0
23090,396.0,610.0,6065.0,1223,23486,0.0168611087456357,0.025972920037469132,217.0
21211,293.0,346.0,7197.0,870,21504,0.013625372023809524,0.01609002976190476,231.0
439774,600.0,361.0,0.0,1179,440374,0.0013624782571178135,0.0008197577513658845,218.0
27862,125.0,147.0,136.0,289,27987,0.004466359381141244,0.005252438632222103,17.0
20109,53.0,137.0,0.0,222,20162,0.0026287074694970737,0.006794960817379229,32.0
