match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
21229,114.0,409,3691.0,617,21343,0.005341329709975168,0.019163191678770557,94.0
361715,478.0,279,1694462.0,1129,362193,0.0013197383715312003,0.0007703075432159098,372.0
76059,30.0,19,2.0,123,76089,0.00039427512518235225,0.0002497075792821564,74.0
824168,745.0,911,3857810.0,3185,824913,0.0009031255417237939,0.0011043588839065453,1529.0
15733,156.0,665,0.0,998,15889,0.009818113160047832,0.041852854175844924,177.0
145604,69.0,53,181730.0,443,145673,0.00047366361645603507,0.0003638285749589835,321.0
14332,84.0,456,7501.0,696,14416,0.005826859045504994,0.031631520532741396,156.0
1026713,1384.0,934,2785694.0,3166,1028097,0.001346176479456705,0.000908474589459944,848.0
19596,15.0,101,312.0,141,19611,0.0007648768548263729,0.005150170822497578,25.0
1233487,1212.0,1154,5664297.0,4983,1234699,0.0009816157622222095,0.0009346407504987046,2617.0
19906,12.0,148,1719.0,225,19918,0.0006024701275228437,0.007430464906115072,65.0
23672,9.0,56,4655.0,82,23681,0.0003800515180946751,0.0023647650014779783,17.0
1900593,1207.0,1118,21748290.0,3907,1901800,0.0006346618992533389,0.0005878641287201599,1582.0
16501,44.0,180,1181.0,256,16545,0.0026594137201571473,0.010879419764279238,32.0
18299,47.0,510,1356.0,657,18346,0.002561866346887605,0.027798975253461245,100.0
15011,374.0,207,13106.0,943,15385,0.02430939226519337,0.013454663633409164,362.0
13231,382.0,671,3391.0,1367,13613,0.028061411885697496,0.049291118783515754,314.0
9685,194.0,262,2460.0,619,9879,0.01963761514323312,0.026520902925397306,163.0
8003,67.0,401,11527.0,611,8070,0.008302354399008675,0.04969021065675341,143.0
24431,614.0,649,7408.0,2181,25045,0.024515871431423437,0.02591335595927331,918.0
7128,9.0,91,2932.0,158,7137,0.0012610340479192938,0.012750455373406194,58.0
15810,291.0,868,19603.0,1513,16101,0.018073411589342277,0.053909695049996896,354.0
14426,183.0,95,15373.0,487,14609,0.012526524745020194,0.006502840714627969,209.0
14944,379.0,456,10400.0,1204,15323,0.024734059909939307,0.02975918553808001,369.0
15923,587.0,831,3964.0,1741,16510,0.0355542095699576,0.05033313143549364,323.0
12864,26.0,236,7188.0,460,12890,0.002017067494181536,0.01830876648564779,198.0
24294,429.0,622,37324.0,1971,24723,0.017352263074869555,0.02515875905027707,920.0
14770,3.0,104,17358.0,186,14773,0.00020307317403371014,0.007039870033168618,79.0
12993,3.0,14,9943.0,81,12996,0.00023084025854108956,0.0010772545398584179,64.0
12478,8.0,23,22034.0,106,12486,0.0006407176037161621,0.001842063110683966,75.0
7784,36.0,274,8733.0,407,7820,0.004603580562659846,0.0350383631713555,97.0
10283,30.0,205,11035.0,403,10313,0.002908949869097256,0.019877824105497915,168.0
25830,603.0,708,10765.0,2275,26433,0.022812393598910453,0.026784700942004313,964.0
11945,373.0,194,9867.0,876,12318,0.03028088975483033,0.015749309952914434,309.0
10430,46.0,262,3536.0,426,10476,0.004390988927071402,0.025009545628102328,118.0
13763,188.0,174,8117.0,550,13951,0.01347573650634363,0.012472224213318043,188.0
9454,84.0,159,13130.0,323,9538,0.008806877752149297,0.016670161459425455,80.0
18835,705.0,1173,49441.0,2051,19540,0.036079836233367454,0.06003070624360286,173.0
11211,2.0,34,3983.0,165,11213,0.00017836439846606616,0.003032194773923125,129.0
26823,552.0,782,18354.0,1991,27375,0.020164383561643837,0.0285662100456621,657.0
11253,2.0,87,587.0,223,11255,0.00017769880053309641,0.007729897823189694,134.0
49957,842.0,321,43569.0,1670,50799,0.016575129431681726,0.006319022027992677,507.0
25719,129.0,479,698.0,924,25848,0.0049907149489322195,0.018531414422779325,316.0
22062,656.0,135,0.0,1045,22718,0.028875781318778063,0.0059424245091997535,254.0
3825663,1287.0,2109,36582768.0,6342,3826950,0.0003362991416140791,0.0005510916003606005,2946.0
655897,359.0,551,315434.0,1533,656256,0.000547042617515116,0.0008396113711722254,623.0
3913182,18308.0,19181,54320619.0,47662,3931490,0.004656758633495189,0.004878811849960194,10173.0
23494,13.0,36,188.0,60,23507,0.0005530267579869826,0.0015314587144254902,11.0
28990,21.0,525,1331.0,602,29011,0.0007238633621729689,0.01809658405432422,56.0
4876,0.0,1,8707.0,2,4876,0.0,0.00020508613617719443,1.0
