match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
90015,160.0,472.0,0.0,679,90175,0.001774327696146382,0.005234266703631827,47.0
84078,149.0,461.0,8617.0,659,84227,0.001769028933714842,0.005473304284849276,49.0
29816,53.0,202.0,0.0,343,29869,0.001774414945260973,0.006762864508353142,88.0
5488,12.0,69.0,0.0,84,5500,0.002181818181818182,0.012545454545454545,3.0
22186,34.0,93.0,2.0,237,22220,0.0015301530153015303,0.004185418541854185,110.0
18403,13.0,97.0,0.0,219,18416,0.0007059079061685491,0.005267158992180713,109.0
20563,29.0,133.0,0.0,293,20592,0.0014083139083139083,0.006458818958818959,131.0
55468,66.0,247.0,0.0,637,55534,0.0011884611229156913,0.004447725717578421,324.0
23952,45.0,94.0,0.0,308,23997,0.0018752344043005376,0.003917156311205567,169.0
19792,38.0,73.0,0.0,249,19830,0.0019162884518406456,0.003681290973272819,138.0
15822,17.0,61.0,0.0,155,15839,0.0010733000820758885,0.003851253235684071,77.0
38166,27.0,367.0,0.0,593,38193,0.0007069358259366899,0.00960909067106538,199.0
38097,47.0,160.0,0.0,396,38144,0.0012321728187919463,0.0041946308724832215,189.0
18867,146.0,88.0,5203.0,340,19013,0.007678956503445011,0.004628412139062747,106.0
26193,36.0,126.0,0.0,411,26229,0.0013725265927027337,0.004803843074459567,249.0
22546,41.0,159.0,0.0,387,22587,0.0018152034356045514,0.007039447469783504,187.0
22265,32.0,127.0,0.0,338,22297,0.001435170650760192,0.005695833520204512,179.0
26889,64.0,142.0,0.0,464,26953,0.0023745037658145663,0.005268430230401068,258.0
19637,54.0,112.0,0.0,259,19691,0.002742369610481946,0.005687877710629221,93.0
15220,13.0,74.0,0.0,215,15233,0.0008534103590888203,0.004857874351736362,128.0
19513,45.0,123.0,0.0,357,19558,0.0023008487575416708,0.006288986603947234,189.0
60054,63.0,297.0,0.0,748,60117,0.0010479564848545338,0.004940366285742802,388.0
23077,38.0,73.0,0.0,263,23115,0.001643954142331819,0.0031581224313216526,152.0
34298,72.0,180.0,0.0,447,34370,0.002094850160023276,0.00523712540005819,195.0
21885,19.0,170.0,0.0,293,21904,0.0008674214755295836,0.007761139517896275,104.0
20554,60.0,96.0,0.0,284,20614,0.002910643252158727,0.004657029203453963,128.0
17540,15.0,71.0,0.0,270,17555,0.000854457419538593,0.004044431785816007,184.0
6047,19.0,34.0,5274.0,75,6066,0.0031322123310253873,0.00560501153972964,22.0
180827,357.0,802.0,65958.0,2614,181184,0.0019703726598375134,0.0044264394206994,1455.0
60873,68.0,318.0,0.0,783,60941,0.0011158333470077616,0.005218161828653944,397.0
34888,81.0,271.0,0.0,700,34969,0.002316337327347079,0.007749721181618005,348.0
11725,20.0,57.0,0.0,183,11745,0.0017028522775649213,0.004853128991060026,106.0
17145,5.0,140.0,10868.0,278,17150,0.0002915451895043732,0.00816326530612245,133.0
23456,23.0,87.0,0.0,128,23479,0.0009795987904084502,0.003705438902849355,18.0
28967,71.0,229.0,6.0,579,29038,0.002445071974653902,0.00788621805909498,279.0
711,4.0,8.0,0.0,12,715,0.005594405594405594,0.011188811188811189,0.0
55927,174.0,424.0,0.0,702,56101,0.0031015489919965777,0.007557797543715799,104.0
7057,7.0,30.0,0.0,45,7064,0.0009909399773499433,0.004246885617214043,8.0
3847,3.0,10.0,0.0,15,3850,0.0007792207792207792,0.0025974025974025974,2.0
39422,66.0,299.0,109.0,469,39488,0.0016713938411669369,0.007571920583468395,104.0
24937,37.0,100.0,0.0,218,24974,0.001481540802434532,0.00400416433090414,81.0
11343,20.0,73.0,0.0,100,11363,0.0017600985655196692,0.006424359764146792,7.0
1772,3.0,16.0,9.0,21,1775,0.0016901408450704226,0.009014084507042254,2.0
833,10.0,10.0,0.0,21,843,0.011862396204033215,0.011862396204033215,1.0
27086,53.0,200.0,8.0,314,27139,0.0019529090976086075,0.0073694682928626696,61.0
