match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
17565,484.0,131.0,0.0,715,18049,0.026815890077012575,0.0072580198348939,100.0
125192,242.0,731.0,53802.0,1281,125434,0.0019293014653124353,0.00582776599646029,308.0
18915,46.0,81.0,2968.0,155,18961,0.00242603238225832,0.004271926586150519,28.0
12570,558.0,221.0,1982.0,801,13128,0.04250457038391225,0.01683424741011578,22.0
37407,502.0,594.0,5831.0,1311,37909,0.013242237990978395,0.015669102323986387,215.0
8424,189.0,61.0,2257.0,280,8613,0.0219435736677116,0.007082317427145013,30.0
9031,4.0,88.0,0.0,102,9035,0.00044272274488101824,0.009739900387382401,10.0
50204,16.0,191.0,0.0,228,50220,0.00031859816806053366,0.0038032656312226203,21.0
12925,14.0,49.0,15420.0,69,12939,0.0010820001545714508,0.003787000541000077,6.0
12947,4.0,27.0,14284.0,34,12951,0.000308856458960698,0.0020847810979847115,3.0
27189,4.0,103.0,7721.0,128,27193,0.00014709667929246499,0.003787739491780973,21.0
31182,61.0,460.0,0.0,569,31243,0.0019524373459654963,0.0147232980187562,48.0
286271,1187.0,1334.0,637276.0,2974,287458,0.004129298888881158,0.00464067794251682,453.0
14810,16.0,76.0,17128.0,141,14826,0.0010791852151625524,0.005126129772022123,49.0
14239,46.0,130.0,4703.0,231,14285,0.0032201610080504024,0.009100455022751138,55.0
9705,5.0,21.0,3415.0,90,9710,0.0005149330587023687,0.0021627188465499483,64.0
23983,323.0,221.0,1378.0,650,24306,0.013288899860116844,0.009092405167448367,106.0
83228,514.0,679.0,0.0,1361,83742,0.006137899739676626,0.008108237204747916,168.0
26176,5.0,189.0,0.0,213,26181,0.00019097819029066882,0.007218975592987281,19.0
36167,394.0,103.0,0.0,540,36561,0.01077651048931922,0.0028172095949235525,43.0
23909,170.0,342.0,270.0,548,24079,0.007060093857718344,0.01420324764317455,36.0
27176,10.0,211.0,208.0,245,27186,0.00036783638637534027,0.007761347752519679,24.0
44156,51.0,390.0,0.0,480,44207,0.0011536634469654127,0.008822132241500216,39.0
95021,256.0,538.0,299869.0,952,95277,0.002686902400369449,0.00564669332577642,158.0
18324,1694.0,292.0,3910.0,2017,20018,0.08462383854530922,0.01458687181536617,31.0
14142,27.0,28.0,22275.0,82,14169,0.0019055684946008892,0.0019761451055120335,27.0
8513,13.0,37.0,0.0,59,8526,0.0015247478301665493,0.004339666901243256,9.0
33788,415.0,170.0,0.0,779,34203,0.012133438587258428,0.004970324240563693,194.0
20987,117.0,183.0,0.0,342,21104,0.005543972706595906,0.008671341925701289,42.0
931331,2082.0,4247.0,764585.0,7754,933413,0.002230523894567571,0.0045499687705228015,1425.0
3143,5.0,18.0,0.0,69,3148,0.0015883100381194409,0.005717916137229987,46.0
129,1.0,0.0,0.0,1,130,0.007692307692307693,0.0,0.0
939,0.0,5.0,0.0,10,939,0.0,0.005324813631522897,5.0
38085,41.0,161.0,0.0,266,38126,0.0010753816293343126,0.004222840056654252,64.0
