match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
34113,1276,704,40721.0,3109,35389,0.03605640170674503,0.019893187148548985,1129
17983,356,4,6.0,423,18339,0.019412181689296037,0.00021811440100332624,63
40400,302,159,12890.0,529,40702,0.007419782811655447,0.003906441943884821,68
61974,1569,1750,43469.0,4018,63543,0.02469194089042066,0.027540405709519537,699
38943,32,349,37622.0,445,38975,0.0008210391276459269,0.00895445798588839,64
27206,386,253,22613.0,759,27592,0.013989562191939692,0.009169324441867207,120
24104,250,161,11206.0,497,24354,0.010265254167693192,0.006610823683994416,86
312751,598,297,2472174.0,1267,313349,0.0019084152175369955,0.000947824949178073,372
850653,858,521,1974624.0,2130,851511,0.0010076205709615026,0.0006118535168659008,751
1017767,621,510,49030.0,1504,1018388,0.0006097872323711591,0.000500791446874865,373
581264,214,215,12750.0,591,581478,0.00036802768118484274,0.0003697474367043981,162
3217147,1404,1079,2746664.0,4136,3218551,0.00043622114423540285,0.00033524402751424474,1653
15643,5,15,12767.0,38,15648,0.00031952965235173826,0.0009585889570552147,18
2837326,957,796,8894876.0,2671,2838283,0.0003371756798035996,0.00028045124464332836,918
38711,303,103,0.0,452,39014,0.0077664428153996,0.0026400779207463986,46
19669,45,23,15233.0,108,19714,0.002282641777417064,0.0011666835751242772,40
2413201,1153,1134,19957158.0,3361,2414354,0.00047756045716576773,0.0004696908572645105,1074
3147,5,19,9383.0,148,3152,0.0015862944162436548,0.006027918781725888,124
21439,12,4,15504.0,19,21451,0.0005594144795114447,0.00018647149317048157,3
18827,13,137,0.0,265,18840,0.0006900212314225053,0.007271762208067941,115
31504,53,99,0.0,227,31557,0.0016795005862407708,0.003137180340336534,75
12593,56,39,0.0,130,12649,0.004427227448810182,0.003083247687564234,35
47958,116,55,5194.0,252,48074,0.002412946707159795,0.0011440695594292134,81
345886,117,111,595228.0,370,346003,0.00033814735710384016,0.0003208064669959509,142
47639,42,201,0.0,499,47681,0.0008808540089343764,0.004215515614185944,256
25477,44,332,0.0,515,25521,0.0017240703734179696,0.013008894635790134,139
19426,65,459,0.0,641,19491,0.0033348725052588374,0.023549330460212407,117
