match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
29099,169.0,95.0,10454.0,437,29268,0.005774224408910756,0.003245865791991253,173.0
18603,82.0,77.0,0.0,260,18685,0.004388546962804388,0.004120952635804121,101.0
6930,2.0,15.0,0.0,20,6932,0.00028851702250432774,0.002163877668782458,3.0
2587,0.0,21.0,0.0,22,2587,0.0,0.008117510630073444,1.0
56074,33.0,179.0,3004.0,287,56107,0.0005881619049316484,0.003190332757053487,75.0
17669,3.0,26.0,4579.0,40,17672,0.00016976007243096425,0.0014712539610683567,11.0
207352,228.0,602.0,186949.0,1024,207580,0.0010983717121109933,0.0029000867135562194,194.0
12688,25.0,129.0,0.0,166,12713,0.0019664909934712497,0.01014709352631165,12.0
35295,115.0,234.0,3964.0,460,35410,0.003247670149675233,0.00660830273933917,111.0
25469,373.0,85.0,0.0,493,25842,0.014433867347728504,0.0032892191006888014,35.0
55877,905.0,520.0,0.0,1704,56782,0.015938149413546546,0.009157831707231164,279.0
12049,32.0,28.0,5448.0,73,12081,0.002648787352040394,0.0023176889330353448,13.0
23788,24.0,240.0,2551.0,283,23812,0.0010078951789013943,0.010078951789013942,19.0
20272,39.0,67.0,1557.0,126,20311,0.0019201417950864064,0.003298705135148442,20.0
282,0.0,7.0,33045.0,13,282,0.0,0.024822695035460994,6.0
282,0.0,7.0,6926.0,13,282,0.0,0.024822695035460994,6.0
13610,10.0,33.0,897.0,59,13620,0.0007342143906020558,0.002422907488986784,16.0
16222,7.0,25.0,6011.0,36,16229,0.0004313266375007702,0.001540452276788465,4.0
25680,42.0,98.0,0.0,202,25722,0.0016328434802892467,0.003809968120674909,62.0
11113,19.0,39.0,1790.0,73,11132,0.001706791232482932,0.003503413582464966,15.0
19991,12.0,96.0,0.0,141,20003,0.0005999100134979754,0.004799280107983803,33.0
16527,4.0,22.0,2888.0,38,16531,0.0002419696328110822,0.0013308329804609521,12.0
15489,7.0,19.0,0.0,28,15496,0.00045172947857511617,0.0012261228704181725,2.0
2283636,3289.0,6994.0,2953996.0,12959,2286925,0.0014381757163002722,0.0030582550805120412,2676.0
17360,326.0,44.0,0.0,397,17686,0.018432658600022616,0.0024878434920275923,27.0
1290,0.0,3.0,0.0,7,1290,0.0,0.002325581395348837,4.0
27188,41.0,91.0,0.0,182,27229,0.0015057475485695398,0.003342025046825076,50.0
22504,14.0,45.0,1123.0,92,22518,0.0006217248423483436,0.0019984012789768186,33.0
12932,11.0,65.0,3110.0,101,12943,0.0008498802441474156,0.005022019624507456,25.0
12947,4.0,29.0,1960.0,68,12951,0.000308856458960698,0.0022392093274650605,35.0
17707,21.0,47.0,0.0,108,17728,0.00118456678700361,0.002651173285198556,40.0
17746,12.0,30.0,11354.0,78,17758,0.0006757517738484064,0.0016893794346210158,36.0
13307,12.0,35.0,4454.0,71,13319,0.0009009685411817704,0.0026278249117801635,24.0
462609,466.0,1499.0,1872707.0,2398,463075,0.0010063164714139178,0.0032370566322949845,433.0
19858,14.0,97.0,849.0,140,19872,0.0007045088566827697,0.004881239935587762,29.0
14211,46.0,34.0,9569.0,96,14257,0.0032264852353229992,0.002384793434803956,16.0
68917,227.0,134.0,0.0,407,69144,0.0032830035867175747,0.001937984496124031,46.0
24010,24.0,81.0,7715.0,127,24034,0.0009985853374386287,0.0033702255138553716,22.0
13742,49.0,53.0,0.0,134,13791,0.0035530418388804294,0.0038430860706257703,32.0
190366,195.0,754.0,6385.0,1315,190561,0.001023294378178116,0.003956738262288716,366.0
17666,50.0,229.0,0.0,588,17716,0.0028223075186272297,0.012926168435312711,309.0
9377,29.0,206.0,0.0,430,9406,0.0030831384222836486,0.021900914310014886,195.0
415019,1135.0,2497.0,49247.0,4750,416154,0.002727355738500651,0.006000182624701433,1118.0
25742,20.0,79.0,15405.0,127,25762,0.0007763372408974459,0.0030665321015449112,28.0
266480,204.0,703.0,149384.0,1179,266684,0.000764950278231915,0.0026360786548874325,272.0
14482,14.0,21.0,2704.0,61,14496,0.0009657836644591612,0.0014486754966887417,26.0
22479,7.0,42.0,0.0,64,22486,0.00031130481188294936,0.0018678288712976963,15.0
3394,0.0,4.0,0.0,21,3394,0.0,0.0011785503830288745,17.0
499983,1345.0,2176.0,1118829.0,4725,501328,0.0026828742858966584,0.0043404717071458205,1204.0
16506,3.0,32.0,13919.0,56,16509,0.00018171906232963838,0.001938336664849476,21.0
2750,37.0,110.0,21.0,238,2787,0.013275923932543954,0.039468963042698244,91.0
6913,15.0,296.0,0.0,345,6928,0.0021651270207852192,0.042725173210161664,34.0
15242,20.0,48.0,0.0,93,15262,0.0013104442405975625,0.00314506617743415,25.0
22078,18.0,125.0,0.0,278,22096,0.0008146270818247647,0.0056571325126719765,135.0
42398,122.0,665.0,11426.0,1612,42520,0.0028692380056444026,0.01563969896519285,825.0
17719,10.0,50.0,11.0,83,17729,0.0005640476056179141,0.0028202380280895707,23.0
21237,14.0,143.0,0.0,221,21251,0.0006587925274104748,0.006729095101406992,64.0
714693,759.0,2775.0,563780.0,4925,715452,0.0010608678150316165,0.0038786669126650007,1391.0
15887,18.0,168.0,274.0,211,15905,0.0011317195850361521,0.010562716127004088,25.0
18199,30.0,63.0,0.0,132,18229,0.0016457293323824675,0.0034560315980031817,39.0
17850,104.0,219.0,4366.0,391,17954,0.005792581040436671,0.01219783892168876,68.0
17811,57.0,169.0,0.0,309,17868,0.0031900604432505038,0.0094582493843743,83.0
17628,102.0,257.0,709.0,413,17730,0.005752961082910322,0.014495205865764242,54.0
15603,6.0,52.0,0.0,68,15609,0.0003843936190659235,0.0033314113652380037,10.0
14459,44.0,40.0,744.0,102,14503,0.00303385506446942,0.002758050058608564,18.0
24439,20.0,28.0,0.0,87,24459,0.0008176949180260845,0.0011447728852365183,39.0
24800,354.0,74.0,0.0,447,25154,0.014073308420131986,0.0029418780313270254,19.0
37758,39.0,210.0,0.0,273,37797,0.00103182792285102,0.005555996507659338,24.0
18604,19.0,74.0,1387.0,121,18623,0.0010202437845674703,0.003973581055683832,28.0
13155,14.0,14.0,0.0,36,13169,0.0010631027412863544,0.0010631027412863544,8.0
1938572,1488.0,4798.0,14912564.0,8126,1940060,0.0007669865880436688,0.002473119388060163,1840.0
29906,8.0,59.0,0.0,95,29914,0.00026743330881861334,0.0019723206525372734,28.0
20653,39.0,27.0,4155.0,99,20692,0.0018847863908757008,0.0013048521167601005,33.0
13424,5.0,35.0,6252.0,44,13429,0.00037232854270608385,0.002606299798942587,4.0
10327,3.0,34.0,5694.0,110,10330,0.0002904162633107454,0.003291384317521781,73.0
28270,271.0,130.0,0.0,468,28541,0.009495112294593742,0.00455485091622578,67.0
11579,13.0,38.0,235.0,64,11592,0.001121463077984817,0.0032781228433402345,13.0
21453,9.0,64.0,0.0,82,21462,0.0004193458205199888,0.0029820147236976984,9.0
15844,20.0,139.0,5146.0,180,15864,0.0012607160867372667,0.008761976802824005,21.0
14280,13.0,46.0,2.0,88,14293,0.0009095361365703492,0.0032183586370950817,29.0
12531,1.0,27.0,1190.0,45,12532,7.979572294924992e-05,0.002154484519629748,17.0
19576,8.0,62.0,16708.0,102,19584,0.0004084967320261438,0.0031658496732026144,32.0
14323,24.0,7.0,2542.0,55,14347,0.0016728235868125742,0.0004879068794870008,24.0
30717,22.0,164.0,0.0,324,30739,0.0007157031783727512,0.005335241875142328,138.0
12160,13.0,61.0,7669.0,96,12173,0.0010679372381500042,0.0050110901174730965,22.0
12726,4.0,31.0,0.0,46,12730,0.00031421838177533385,0.0024351924587588374,11.0
17758,14.0,50.0,656.0,85,17772,0.0007877560207067297,0.002813414359666892,21.0
16182,7.0,40.0,4779.0,63,16189,0.00043239236518623756,0.002470813515349929,16.0
8866,7.0,31.0,815.0,48,8873,0.0007889101769412826,0.0034937450693113942,10.0
8876,4.0,14.0,839.0,28,8880,0.00045045045045045046,0.0015765765765765765,10.0
16664,42.0,16.0,4565.0,60,16706,0.0025140668023464624,0.0009577397342272237,2.0
14558,12.0,41.0,2488.0,174,14570,0.0008236101578586136,0.0028140013726835962,121.0
15828,15.0,22.0,0.0,54,15843,0.0009467903806097331,0.0013886258915609417,17.0
19967,21.0,25.0,0.0,65,19988,0.0010506303782269362,0.001250750450270162,19.0
16689,8.0,30.0,4612.0,41,16697,0.0004791279870635443,0.0017967299514882913,3.0
10918,3.0,11.0,302.0,16,10921,0.00027470011903671826,0.0010072337698013004,2.0
19280,249.0,25.0,0.0,313,19529,0.012750268830969328,0.0012801474729888882,39.0
19498,18.0,59.0,6134.0,114,19516,0.0009223201475712236,0.0030231604837056775,37.0
13995,16.0,60.0,0.0,97,14011,0.001141959888658911,0.004282349582470916,21.0
734997,595.0,1975.0,1062589.0,3598,735592,0.0008088723096499146,0.0026849122883337503,1028.0
