match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
16598,9.0,133.0,0.0,274,16607,0.0005419401457216836,0.008008671042331546,132.0
14903,31.0,134.0,1694.0,385,14934,0.00207580018749163,0.008972813713673497,220.0
29136,53.0,222.0,5417.0,1222,29189,0.0018157525095070062,0.007605604851142553,947.0
6268,5.0,7.0,375.0,279,6273,0.0007970667941973537,0.0011158935118762952,267.0
5072,4.0,7.0,375.0,276,5076,0.0007880220646178094,0.0013790386130811663,265.0
15533,19.0,151.0,13044.0,549,15552,0.0012217078189300412,0.009709362139917695,379.0
33816,290.0,477.0,8469.0,2090,34106,0.008502902715064799,0.013985808948572098,1323.0
17129,618.0,623.0,113.0,2294,17747,0.03482278694990703,0.03510452470840142,1053.0
3677,12.0,11.0,3359.0,262,3689,0.003252914068853348,0.0029818378964489023,239.0
682,1.0,31.0,4709.0,71,683,0.0014641288433382138,0.04538799414348463,39.0
19640,31.0,179.0,1948.0,319,19671,0.0015759239489603984,0.00909968989883585,109.0
20570,33.0,396.0,19202.0,677,20603,0.001601708489054992,0.019220501868659905,248.0
21381,22.0,217.0,11887.0,390,21403,0.0010278932859879456,0.010138765593608373,151.0
8320,25.0,176.0,7424.0,616,8345,0.0029958058717795086,0.02109047333732774,415.0
8325,45.0,171.0,6100.0,636,8370,0.005376344086021506,0.02043010752688172,420.0
8320,25.0,176.0,804.0,616,8345,0.0029958058717795086,0.02109047333732774,415.0
3360,0.0,15.0,0.0,16,3360,0.0,0.004464285714285714,1.0
23835,23.0,211.0,0.0,422,23858,0.0009640372202196328,0.008843993628971415,188.0
8277,2.0,9.0,0.0,40,8279,0.00024157506945283246,0.001087087812537746,29.0
21521,124.0,309.0,0.0,539,21645,0.0057288057288057284,0.014275814275814275,106.0
15795,70.0,191.0,0.0,324,15865,0.00441222817522849,0.012039079735266309,63.0
11312,55.0,9.0,6242.0,72,11367,0.0048385677839359546,0.000791765637371338,8.0
55140,165.0,295.0,114932.0,643,55305,0.0029834553837808516,0.005334056595244553,183.0
6944,3.0,32.0,0.0,61,6947,0.00043184108248164676,0.004606304879804232,26.0
45591,154.0,557.0,7551.0,1589,45745,0.0033664881407804133,0.01217619411957591,878.0
14942,10.0,111.0,0.0,246,14952,0.0006688068485821295,0.0074237560192616375,125.0
28284,92.0,374.0,118.0,905,28376,0.003242176487172258,0.013180152241330702,439.0
14329,17.0,114.0,0.0,201,14346,0.0011849993029415865,0.00794646591384358,70.0
3566,5.0,8.0,0.0,21,3571,0.0014001680201624195,0.0022402688322598714,8.0
49788,75.0,210.0,0.0,347,49863,0.0015041212923410144,0.00421153961855484,62.0
2831,18.0,18.0,15.0,301,2849,0.006318006318006318,0.006318006318006318,265.0
18473,567.0,979.0,6419.0,3004,19040,0.02977941176470588,0.051418067226890754,1458.0
15963,789.0,786.0,7379.0,2904,16752,0.047098853868194845,0.04691977077363897,1329.0
9068,81.0,43.0,4984.0,1088,9149,0.008853426604000438,0.004699967209531097,964.0
15199,748.0,1191.0,26304.0,2881,15947,0.046905374051545747,0.07468489371041576,942.0
15109,625.0,685.0,4692.0,2608,15734,0.039722893097750095,0.043536290835134106,1298.0
14463,599.0,634.0,0.0,2496,15062,0.03976895498605763,0.04209268357455849,1263.0
4581,56.0,88.0,6700.0,283,4637,0.012076773776148372,0.01897778736251887,139.0
18068,44.0,80.0,24.0,234,18112,0.002429328621908127,0.00441696113074205,110.0
13661,489.0,697.0,6768.0,2565,14150,0.034558303886925795,0.04925795053003534,1379.0
13001,505.0,491.0,173.0,2364,13506,0.037390789278839036,0.03635421294239597,1368.0
9161,403.0,606.0,1726.0,1691,9564,0.04213718109577583,0.06336260978670012,682.0
4441,82.0,14.0,39.0,641,4523,0.018129560026531065,0.0030952907362370107,545.0
