match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
2019,71.0,7,39779.0,257,2090,0.03397129186602871,0.0033492822966507177,179.0
1983,70.0,43,34320.0,275,2053,0.034096444227959086,0.020944958597174865,162.0
2015,71.0,11,28632.0,262,2086,0.034036433365292426,0.0052732502396931925,180.0
1991,74.0,12,25332.0,262,2065,0.03583535108958838,0.005811138014527845,176.0
1992,74.0,11,13143.0,265,2066,0.03581800580832527,0.005324298160696999,180.0
2011,70.0,15,96105.0,257,2081,0.03363767419509851,0.007208073041806823,172.0
2013,71.0,13,71432.0,258,2084,0.034069097888675626,0.006238003838771593,174.0
1991,74.0,12,16456.0,266,2065,0.03583535108958838,0.005811138014527845,180.0
2008,71.0,18,13298.0,264,2079,0.034151034151034154,0.008658008658008658,175.0
2016,71.0,10,23775.0,254,2087,0.0340201245807379,0.004791566842357451,173.0
1992,74.0,11,12725.0,263,2066,0.03581800580832527,0.005324298160696999,178.0
1983,74.0,9,39813.0,269,2057,0.03597472046669908,0.004375303840544483,186.0
26926,26.0,215,8514.0,311,26952,0.000964677945978035,0.007977144553279905,70.0
1818433,848.0,1008,9773292.0,3794,1819281,0.0004661182082372102,0.0005540650399800801,1938.0
243398,162.0,231,335607.0,655,243560,0.0006651338479224831,0.0009484315979635408,262.0
823660,659.0,843,1095596.0,2293,824319,0.000799447786597179,0.0010226623430977572,791.0
112924,206.0,201,74373.0,1604,113130,0.0018209139927517016,0.0017767170511800584,1197.0
30706,9.0,216,768.0,290,30715,0.00029301644147810516,0.007032394595474524,65.0
62982,32.0,202,26260.0,423,63014,0.000507823658234678,0.0032056368426064048,189.0
16743,65.0,879,777.0,1140,16808,0.0038672060923369824,0.052296525464064735,196.0
18917,10.0,174,192.0,312,18927,0.0005283457494584457,0.009193216040576954,128.0
20796,14.0,292,94.0,342,20810,0.0006727534839019703,0.01403171552138395,36.0
310808,770.0,1007,197665.0,3156,311578,0.002471291297845162,0.0032319355025065954,1379.0
18147,13.0,206,7915.0,286,18160,0.0007158590308370044,0.011343612334801762,67.0
9348,85.0,281,9909.0,509,9433,0.009010919113749603,0.029789038481925156,143.0
25081,11.0,55,22963.0,187,25092,0.00043838673680854454,0.0021919336840427227,121.0
21778,25.0,130,6859.0,209,21803,0.0011466311975416228,0.005962482227216438,54.0
87603,91.0,242,49579.0,718,87694,0.0010376992724701803,0.002759595867448172,385.0
57148,62.0,84,42137.0,425,57210,0.0010837266212200664,0.0014682747771368643,279.0
23768,20.0,257,127.0,479,23788,0.0008407600470825626,0.01080376660501093,202.0
22299,4.0,86,8.0,110,22303,0.00017934806976639914,0.0038559834999775814,20.0
11160,121.0,430,234.0,830,11281,0.010725999468132259,0.03811718819253612,279.0
17027,163.0,203,34.0,720,17190,0.009482257126236184,0.011809191390343223,354.0
16907,56.0,132,1638.0,1105,16963,0.0033013028355833285,0.007781642398160702,917.0
16445,142.0,396,2824.0,1395,16587,0.008560921203352022,0.02387411828540423,857.0
16899,60.0,597,0.0,1520,16959,0.0035379444542720678,0.03520254732000708,863.0
7420,9.0,284,5277.0,615,7429,0.0012114685691210123,0.0382285637367075,322.0
16647,41.0,369,22.0,946,16688,0.002456855225311601,0.02211169702780441,536.0
15179,61.0,638,7164.0,1521,15240,0.0040026246719160104,0.04186351706036746,822.0
15703,590.0,501,99.0,1809,16293,0.036211870128275946,0.030749401583502117,718.0
2261,0.0,52,26813.0,69,2261,0.0,0.022998673153471916,17.0
14744,373.0,693,0.0,1682,15117,0.024674207845471984,0.04584242905338361,616.0
11144,360.0,419,30.0,1269,11504,0.03129346314325452,0.0364221140472879,490.0
14186,73.0,579,13509.0,1104,14259,0.005119573602636931,0.04060593309488744,452.0
15917,17.0,304,439.0,777,15934,0.0010669009664867578,0.019078699635998494,456.0
13860,1.0,82,180.0,212,13861,7.214486689272058e-05,0.005915879085203087,129.0
23892,387.0,853,23.0,2214,24279,0.01593970097615223,0.03513324272004613,974.0
13622,237.0,642,1399.0,1385,13859,0.01710080092358756,0.04632368857781947,506.0
8657,33.0,265,9259.0,787,8690,0.0037974683544303796,0.03049482163406214,489.0
10497,17.0,667,15734.0,914,10514,0.001616891763363135,0.06343922389195358,230.0
18414,464.0,836,3552.0,2314,18878,0.024578874880813645,0.044284352155948725,1014.0
15798,21.0,440,627.0,946,15819,0.0013275175421960932,0.027814653265061003,485.0
3999,3.0,124,9047.0,199,4002,0.0007496251874062968,0.030984507746126936,72.0
38929,1748.0,1996,1871.0,5143,40677,0.04297268726798928,0.04906949873392826,1399.0
23289,871.0,608,10431.0,2548,24160,0.036051324503311256,0.025165562913907286,1069.0
14990,396.0,581,0.0,1744,15386,0.025737683608475236,0.03776160145586897,767.0
16068,158.0,503,159.0,1315,16226,0.009737458400098608,0.03099963022309873,654.0
20112,700.0,1418,2105.0,3018,20812,0.03363444166826831,0.06813376897943495,900.0
20527,596.0,1125,37.0,2317,21123,0.028215689059319225,0.05325948018747337,596.0
12632,11.0,202,67.0,456,12643,0.0008700466661393656,0.01597722059637744,243.0
18905,12.0,384,9701.0,752,18917,0.0006343500555056298,0.020299201776180154,356.0
8295,0.0,152,2268.0,216,8295,0.0,0.01832429174201326,64.0
64666,4141.0,4944,492.0,11897,68807,0.060182830235295824,0.07185315447556208,2812.0
47932,232.0,221,722.0,4037,48164,0.004816875674777842,0.004588489328128893,3584.0
26426,1898.0,1988,6366.0,5799,28324,0.06701030927835051,0.07018782657816693,1913.0
13213,319.0,715,6924.0,1697,13532,0.023573751108483594,0.05283771800177357,663.0
9772,5.0,253,4253.0,354,9777,0.0005114043162524292,0.025877058402372918,96.0
12527,82.0,771,12797.0,1498,12609,0.006503291299865176,0.061146799904829886,645.0
15909,778.0,819,4380.0,2270,16687,0.0466231197938515,0.04908012225085396,673.0
12614,548.0,568,1232.0,1457,13162,0.0416350098769184,0.04315453578483513,341.0
16629,59.0,705,54.0,1565,16688,0.0035354745925215724,0.04224592521572387,801.0
17819,1.0,93,110.0,218,17820,5.611672278338945e-05,0.005218855218855219,124.0
13071,0.0,32,225.0,113,13071,0.0,0.002448167699487415,81.0
8872,4.0,124,3577.0,230,8876,0.0004506534474988734,0.013970256872465074,102.0
15020,341.0,461,3768.0,1352,15361,0.022199075581016862,0.030011066987826313,550.0
7133,206.0,207,3380.0,533,7339,0.02806921923967843,0.02820547758550211,120.0
27423,1347.0,1835,4366.0,4260,28770,0.046819603753910324,0.0637817170663886,1078.0
