match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
13958,19.0,50.0,2948.0,159,13977,0.0013593761179079918,0.0035773055734420836,90.0
20378,96.0,80.0,25223.0,336,20474,0.004688873693464882,0.003907394744554068,160.0
9650,1.0,38.0,5338.0,115,9651,0.00010361620557455187,0.00393741581183297,76.0
18326,7.0,88.0,1092.0,119,18333,0.00038182512409316535,0.004800087274314078,24.0
6517,172.0,67.0,5642.0,323,6689,0.025713858573777844,0.010016444909552998,84.0
50077,404.0,289.0,6706.0,807,50481,0.008003011033854321,0.005724926209861136,114.0
2567,22.0,35.0,0.0,123,2589,0.008497489378138278,0.013518733101583623,66.0
6381,9.0,64.0,19.0,87,6390,0.0014084507042253522,0.01001564945226917,14.0
580179,1207.0,1988.0,2294821.0,3859,581386,0.0020760733832600026,0.003419414984192946,664.0
20553,7.0,85.0,13212.0,116,20560,0.0003404669260700389,0.004134241245136187,24.0
19665,404.0,89.0,0.0,545,20069,0.02013054960386666,0.004434700284020131,52.0
15520,239.0,69.0,4368.0,367,15759,0.015165936924931785,0.00437845040928993,59.0
17749,10.0,38.0,0.0,52,17759,0.0005630947688495974,0.00213976012162847,4.0
20335,2.0,107.0,6569.0,121,20337,9.834292176820574e-05,0.005261346314599007,12.0
19184,22.0,30.0,523.0,71,19206,0.001145475372279496,0.001562011871290222,19.0
19553,8.0,48.0,0.0,69,19561,0.00040897704616328406,0.0024538622769797046,13.0
15219,6.0,45.0,0.0,74,15225,0.00039408866995073894,0.002955665024630542,23.0
11920,4.0,29.0,1310.0,37,11924,0.0003354579000335458,0.002432069775243207,4.0
22864,9.0,42.0,4027.0,71,22873,0.00039347702531368863,0.0018362261181305468,20.0
16818,361.0,26.0,2.0,390,17179,0.02101402875603935,0.0015134757552826125,3.0
22000,327.0,45.0,0.0,399,22327,0.014645944372284678,0.0020154969319657813,27.0
378476,279.0,883.0,68085.0,1535,378755,0.0007366239389579015,0.0023313223587807424,373.0
13970,10.0,6.0,859.0,42,13980,0.000715307582260372,0.00042918454935622315,26.0
1191753,1388.0,3130.0,3017695.0,5746,1193141,0.0011633159869621444,0.0026233278380342305,1228.0
26472,44.0,65.0,0.0,169,26516,0.0016593754714134862,0.002451350128224468,60.0
22487,16.0,55.0,2859.0,109,22503,0.0007110163089365862,0.002444118561969515,38.0
18534,8.0,35.0,0.0,60,18542,0.00043145291770035595,0.0018876065149390573,17.0
12963,8.0,48.0,5025.0,73,12971,0.0006167604656541516,0.0037005627939249094,17.0
31673,286.0,107.0,0.0,425,31959,0.008948965862511343,0.003348039675834663,32.0
17086,21.0,34.0,0.0,84,17107,0.0012275676623604373,0.0019874905009645174,29.0
17336,14.0,37.0,1780.0,95,17350,0.0008069164265129683,0.002132564841498559,44.0
13204,5.0,10.0,4875.0,39,13209,0.0003785297902944962,0.0007570595805889924,24.0
12085,32.0,60.0,331.0,136,12117,0.0026409177189073204,0.0049517207229512255,44.0
27565,413.0,243.0,0.0,747,27978,0.014761598398741868,0.008685395668024877,91.0
25578,112.0,35.0,0.0,163,25690,0.004359673024523161,0.0013623978201634877,16.0
14390,44.0,96.0,0.0,198,14434,0.003048358043508383,0.00665096300401829,58.0
188990,147.0,656.0,0.0,1129,189137,0.0007772144001438111,0.0034683853503016332,326.0
13429,19.0,92.0,0.0,410,13448,0.001412849494348602,0.006841165972635336,299.0
10740,39.0,178.0,0.0,446,10779,0.0036181463957695517,0.01651359124223026,229.0
420496,429.0,1892.0,94696.0,3394,420925,0.0010191839401318525,0.0044948625051968874,1073.0
14490,12.0,15.0,2704.0,53,14502,0.0008274720728175424,0.001034340091021928,26.0
24873,1.0,67.0,0.0,88,24874,4.020262121090295e-05,0.002693575621130498,20.0
500900,482.0,1263.0,502485.0,2698,501382,0.0009613428483671133,0.002519037380679801,953.0
18387,10.0,35.0,1569.0,77,18397,0.0005435668859053107,0.0019024841006685873,32.0
24739,66.0,186.0,1589.0,585,24805,0.0026607538802660754,0.007498488208022576,333.0
15321,40.0,100.0,0.0,274,15361,0.002603997135603151,0.006509992839007877,134.0
11789,207.0,39.0,6254.0,306,11996,0.01725575191730577,0.003251083694564855,60.0
2489,4.0,14.0,0.0,21,2493,0.001604492579221821,0.005615724027276374,3.0
10295,22.0,131.0,16836.0,215,10317,0.00213240283028012,0.012697489580304352,62.0
17941,16.0,33.0,0.0,87,17957,0.0008910174305284847,0.0018377234504649998,38.0
681377,894.0,2807.0,1299060.0,5277,682271,0.001310329766324525,0.004114200955338861,1576.0
15461,17.0,35.0,3904.0,84,15478,0.0010983331179738984,0.0022612740664168496,32.0
17497,6.0,119.0,0.0,152,17503,0.00034279837742101356,0.006798834485516768,27.0
24246,17.0,20.0,0.0,61,24263,0.00070065531879817,0.0008243003750566706,24.0
261529,856.0,1687.0,306989.0,3091,262385,0.0032623816148026753,0.006429483392724432,548.0
18649,12.0,56.0,0.0,82,18661,0.0006430523551792509,0.003000910990836504,14.0
23426,52.0,130.0,0.0,207,23478,0.0022148394241417496,0.005537098560354375,25.0
19316,44.0,115.0,0.0,208,19360,0.0022727272727272726,0.005940082644628099,49.0
12609,11.0,18.0,3259.0,34,12620,0.0008716323296354992,0.0014263074484944533,5.0
12876,23.0,7.0,6770.0,70,12899,0.001783083959996899,0.000542677726955578,40.0
13948,347.0,57.0,0.0,420,14295,0.02427422175585869,0.003987408184679958,16.0
36094,48.0,234.0,0.0,307,36142,0.0013280947374246029,0.0064744618449449395,25.0
1938992,1455.0,4378.0,1749010.0,7722,1940447,0.0007498272305298728,0.002256181178872703,1889.0
18383,16.0,41.0,0.0,89,18399,0.0008696124789390727,0.002228381977281374,32.0
20678,30.0,31.0,4153.0,95,20708,0.001448715472281244,0.0014970059880239522,34.0
20415,17.0,69.0,2214.0,111,20432,0.0008320281910728269,0.0033770555990602974,25.0
19254,22.0,81.0,770.0,136,19276,0.0011413156256484748,0.004202116621705748,33.0
18689,13.0,70.0,0.0,95,18702,0.000695112822158058,0.003742915196235697,12.0
15867,14.0,131.0,4894.0,166,15881,0.000881556577041748,0.0082488508280335,21.0
1824925,9947.0,12378.0,6984520.0,28227,1834872,0.00542108659350625,0.006745974651092828,5902.0
2008,41.0,70.0,0.0,128,2049,0.02000976085895559,0.03416300634455832,17.0
