match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
120172,93.0,505.0,9922.0,813,120265,0.000773292312809213,0.004199060408265082,215.0
52724,54.0,34.0,30033.0,139,52778,0.0010231535867217402,0.0006442078138618364,51.0
92239,476.0,180.0,9340.0,817,92715,0.005134012835032087,0.001941433425012134,161.0
36793,247.0,158.0,0.0,510,37040,0.006668466522678186,0.004265658747300216,105.0
48225,714.0,356.0,4.0,1141,48939,0.01458959112364372,0.007274361960808353,71.0
38940,489.0,46.0,0.0,562,39429,0.012402039108270563,0.0011666539856450835,27.0
18404,10.0,173.0,0.0,209,18414,0.0005430650591940915,0.009395025524057783,26.0
157417,1021.0,686.0,16951.0,1959,158438,0.006444161122962926,0.004329769373508881,252.0
34178,402.0,282.0,11777.0,716,34580,0.011625216888374782,0.008155002891844997,32.0
25776,114.0,258.0,2090.0,472,25890,0.00440324449594438,0.00996523754345307,100.0
45294,58.0,70.0,0.0,199,45352,0.0012788851649320869,0.001543482095607691,71.0
35774,59.0,88.0,2149.0,252,35833,0.0016465269444366924,0.0024558367984818465,105.0
54401,4.0,53.0,3.0,84,54405,7.352265416781546e-05,0.0009741751677235549,27.0
24826,1.0,25.0,3174.0,82,24827,4.027872880331897e-05,0.0010069682200829742,56.0
15293,23.0,40.0,0.0,104,15316,0.0015016975711674065,0.0026116479498563593,41.0
66587,100.0,327.0,0.0,556,66687,0.0014995426394949541,0.0049035044311485,129.0
8207,0.0,44.0,0.0,53,8207,0.0,0.005361276958693798,9.0
177232,223.0,616.0,132456.0,1114,177455,0.0012566566171705502,0.003471302583753628,275.0
161451,121.0,204.0,125306.0,524,161572,0.0007488921347758275,0.0012625950040848662,199.0
2002,5.0,17.0,2.0,23,2007,0.002491280518186348,0.008470353761833582,1.0
313796,352.0,502.0,128363.0,1160,314148,0.0011204909787743357,0.001597972929956581,306.0
58577,8.0,47.0,0.0,107,58585,0.00013655372535631988,0.0008022531364683793,52.0
1324284,13149.0,13966.0,226535.0,33253,1337433,0.009831520532243484,0.010442392254415735,6138.0
63712,62.0,96.0,0.0,211,63774,0.0009721830212939442,0.0015053156458744942,53.0
810993,481.0,982.0,36161.0,2382,811474,0.0005927485045731594,0.0012101435166129784,919.0
1848348,9375.0,10061.0,1534501.0,26085,1857723,0.005046500473967324,0.0054157697353157605,6649.0
559985,898.0,1129.0,3282.0,2950,560883,0.0016010469206590324,0.0020128975205167565,923.0
891901,534.0,1320.0,459057.0,3275,892435,0.0005983629059819483,0.001479099318157625,1421.0
1228604,895.0,2143.0,166178.0,4829,1229499,0.0007279387783153951,0.0017429863708713874,1791.0
1254569,1733.0,2362.0,1562594.0,6300,1256302,0.0013794453881311977,0.0018801211810536,2205.0
18602,43.0,491.0,0.0,683,18645,0.002306248323947439,0.026334137838562616,149.0
51843,12.0,205.0,283.0,252,51855,0.00023141452126120915,0.00395333140487899,35.0
8932,46.0,328.0,2064.0,429,8978,0.0051236355535754065,0.03653374916462464,55.0
14293,76.0,293.0,3201.0,426,14369,0.005289164172872156,0.02039111977173081,57.0
25457,8.0,318.0,1551.0,366,25465,0.0003141566856469664,0.012487728254466915,40.0
36611,63.0,332.0,835.0,446,36674,0.0017178382505317119,0.009052734907563942,51.0
26895,23.0,201.0,476.0,248,26918,0.0008544468385466974,0.007467122371647225,24.0
63736,45.0,118.0,33251.0,229,63781,0.0007055392671798811,0.0018500807450494662,66.0
84444,14.0,108.0,20.0,148,84458,0.00016576286438229652,0.0012787420966634303,26.0
43372,24.0,244.0,11888.0,330,43396,0.0005530463637201586,0.005622638031154945,62.0
26118,166.0,368.0,28.0,723,26284,0.0063156292801704456,0.014000913103028458,189.0
43630,150.0,283.0,3203.0,545,43780,0.003426222019186843,0.006464138876199178,112.0
25340,89.0,405.0,626.0,578,25429,0.003499941012230131,0.01592669786464273,84.0
891020,1174.0,1109.0,126.0,3309,892194,0.0013158573135439154,0.0012430032033391842,1026.0
30433,32.0,269.0,21.0,374,30465,0.0010503856884949943,0.008829804693911045,73.0
44521,50.0,131.0,1815.0,257,44571,0.0011218056583877408,0.0029391308249758813,76.0
10613,101.0,530.0,2.0,703,10714,0.009426918051148031,0.049467985812955015,72.0
16053,28.0,78.0,2703.0,135,16081,0.0017411852496735279,0.004850444624090542,29.0
7121,113.0,92.0,0.0,251,7234,0.015620680121647775,0.01271772186895217,46.0
4787,90.0,10.0,0.0,125,4877,0.01845396760303465,0.002050440844781628,25.0
50497,137.0,308.0,3.0,618,50634,0.002705691827625706,0.006082869218311806,173.0
43098,6.0,129.0,30.0,197,43104,0.00013919821826280623,0.0029927616926503343,62.0
30272,47.0,527.0,1618.0,711,30319,0.0015501830535307893,0.017381839770440978,137.0
517576,557.0,684.0,977039.0,1831,518133,0.0010750135582948779,0.0013201243696116633,590.0
97537,263.0,385.0,37455.0,982,97800,0.0026891615541922292,0.0039366053169734155,334.0
26987,163.0,298.0,1612.0,602,27150,0.006003683241252302,0.010976058931860037,141.0
15159,242.0,476.0,819.0,887,15401,0.015713265372378417,0.0309070839555873,169.0
14818,53.0,257.0,895.0,355,14871,0.003563983592226481,0.017281958173626523,45.0
3820,4.0,6.0,0.0,13,3824,0.0010460251046025104,0.0015690376569037657,3.0
80948,48.0,183.0,0.0,275,80996,0.0005926218578695244,0.002259370833127562,44.0
19175,9.0,66.0,15.0,87,19184,0.0004691409507923269,0.0034403669724770644,12.0
4641,3.0,16.0,685.0,21,4644,0.0006459948320413437,0.0034453057708871662,2.0
180795,195.0,272.0,0.0,679,180990,0.0010774075915796454,0.0015028454610751976,212.0
1236405,1095.0,1626.0,301614.0,4148,1237500,0.0008848484848484849,0.001313939393939394,1427.0
9878,18.0,150.0,0.0,211,9896,0.001818916734033953,0.015157639450282943,43.0
61970,18.0,267.0,25.0,610,61988,0.00029037878299025617,0.004307285281022134,325.0
23307,82.0,531.0,1698.0,796,23389,0.0035059215870708454,0.02270298003334901,183.0
9970,20.0,188.0,11.0,243,9990,0.002002002002002002,0.01881881881881882,35.0
23576,16.0,138.0,26.0,199,23592,0.0006781959986436081,0.005849440488301119,45.0
36436,138.0,151.0,0.0,315,36574,0.00377317219882977,0.004128615956690545,26.0
27898,242.0,407.0,0.0,755,28140,0.008599857853589197,0.014463397299218195,106.0
27946,228.0,262.0,27.0,582,28174,0.00809256761553205,0.009299354014339461,92.0
27981,218.0,316.0,0.0,599,28199,0.00773077059470194,0.011206071137274372,65.0
27964,143.0,340.0,0.0,541,28107,0.005087700572811044,0.012096630732557725,58.0
10848,202.0,449.0,0.0,729,11050,0.01828054298642534,0.04063348416289593,78.0
17484,11.0,216.0,771.0,265,17495,0.0006287510717347814,0.012346384681337525,38.0
628626,312.0,581.0,181500.0,1375,628938,0.0004960743348310962,0.000923779450438676,482.0
71684,96.0,213.0,9976.0,428,71780,0.0013374198941209251,0.0029674003900808025,119.0
2811,3.0,28.0,0.0,34,2814,0.0010660980810234541,0.009950248756218905,3.0
194470,141.0,170.0,79.0,405,194611,0.0007245222520823591,0.0008735374670496529,94.0
25643,25.0,114.0,2844.0,210,25668,0.0009739753779024466,0.004441327723235157,71.0
532068,209.0,359.0,60.0,711,532277,0.00039265269774948006,0.0006744608540290112,143.0
41435,18.0,61.0,3519.0,116,41453,0.00043422671459243,0.0014715460883410127,37.0
10042,10.0,64.0,3686.0,92,10052,0.0009948269001193793,0.006366892160764027,18.0
50799,17.0,22.0,31013.0,100,50816,0.00033454030226700253,0.0004329345088161209,61.0
24711,10.0,133.0,8078.0,177,24721,0.00040451438048622626,0.00538004126046681,34.0
282832,193.0,482.0,442273.0,855,283025,0.000681918558431234,0.0017030297676883667,180.0
217667,55.0,149.0,206335.0,303,217722,0.0002526157209652676,0.0006843589531604523,99.0
760310,3178.0,3800.0,2281678.0,8934,763488,0.004162475376168322,0.004977157466784023,1956.0
837155,744.0,870.0,0.0,2415,837899,0.0008879351807318065,0.00103831130004929,801.0
417486,271.0,635.0,283118.0,1345,417757,0.0006487024753624715,0.0015200224053696287,439.0
61508,22.0,43.0,0.0,80,61530,0.00035754916300991386,0.0006988460913375589,15.0
13123,253.0,348.0,3417.0,733,13376,0.018914473684210526,0.026016746411483254,132.0
13337,27.0,210.0,261.0,279,13364,0.002020353187668363,0.015713858126309488,42.0
6163,11.0,40.0,0.0,53,6174,0.0017816650469711693,0.00647878198898607,2.0
100052,40.0,173.0,6536.0,396,100092,0.0003996323382488111,0.001728409862926108,183.0
73425,307.0,394.0,41648.0,1261,73732,0.0041637280963489395,0.005343677100851733,560.0
143417,126.0,697.0,135769.0,986,143543,0.000877785750611315,0.004855687842667354,163.0
190234,732.0,1122.0,133606.0,3096,190966,0.003833143072588838,0.00587539143093535,1242.0
81897,442.0,886.0,0.0,1607,82339,0.005368051591590862,0.010760393009388018,279.0
8192,50.0,249.0,138.0,367,8242,0.006066488716330988,0.03021111380732832,68.0
107066,101.0,320.0,9949.0,552,107167,0.0009424543002976663,0.002985993822725279,131.0
8816,2.0,13.0,0.0,17,8818,0.00022680880018144704,0.0014742572011794057,2.0
30665,22.0,83.0,1794.0,131,30687,0.000716915957897481,0.0027047283866132236,26.0
43011,94.0,773.0,938.0,1109,43105,0.002180721494026215,0.01793295441364111,242.0
18060,143.0,551.0,3420.0,852,18203,0.007855847937153217,0.030269735757842114,158.0
3968,2.0,9.0,0.0,14,3970,0.0005037783375314861,0.0022670025188916876,3.0
74147,185.0,97.0,4.0,335,74332,0.0024888338804283485,0.00130495614271108,53.0
105754,62.0,93.0,0.0,187,105816,0.0005859227338020715,0.0008788841007031072,32.0
208656,61.0,100.0,116036.0,223,208717,0.00029226177072303643,0.0004791176569230106,62.0
643744,325.0,549.0,1000825.0,1538,644069,0.0005046043203445593,0.0008523931442128095,664.0
74346,149.0,215.0,61356.0,734,74495,0.002000134237197127,0.0028860997382374656,370.0
7181,115.0,530.0,1571.0,917,7296,0.015762061403508772,0.07264254385964912,272.0
15775,6.0,73.0,25.0,124,15781,0.00038020404283632214,0.004625815854508586,45.0
64540,199.0,365.0,0.0,1226,64739,0.003073881277128161,0.005638023447998888,662.0
13083,104.0,354.0,33.0,675,13187,0.007886554940471677,0.0268446197012209,217.0
244755,162.0,179.0,128333.0,829,244917,0.0006614485723734979,0.0007308598423139268,488.0
16000,21.0,75.0,521.0,225,16021,0.0013107796017726733,0.00468135572061669,129.0
7766,8.0,221.0,355.0,262,7774,0.0010290712631849757,0.028428093645484948,33.0
56618,62.0,105.0,0.0,375,56680,0.0010938602681721948,0.0018525052928722655,208.0
12250,44.0,312.0,0.0,458,12294,0.003578981617048967,0.02537823328452904,102.0
6717,6.0,85.0,7605.0,116,6723,0.000892458723784025,0.01264316525360702,25.0
23778,28.0,154.0,1728.0,253,23806,0.0011761740737629169,0.006468957405696043,71.0
172325,463.0,660.0,2501.0,1856,172788,0.0026795842303863693,0.0038197097020626434,733.0
63868,179.0,110.0,0.0,467,64047,0.0027948225521882367,0.0017174887192218215,178.0
42429,311.0,350.0,15543.0,1322,42740,0.007276555919513337,0.008189050070191857,661.0
43909,58.0,170.0,33.0,339,43967,0.0013191711965792527,0.0038665362658357404,111.0
69691,9.0,94.0,34285.0,182,69700,0.0001291248206599713,0.0013486370157819226,79.0
201,2.0,2.0,0.0,10,203,0.009852216748768473,0.009852216748768473,6.0
37666,222.0,111.0,12.0,353,37888,0.005859375,0.0029296875,20.0
14093,27.0,72.0,0.0,227,14120,0.0019121813031161474,0.0050991501416430595,128.0
3872,0.0,0.0,8.0,0,3872,0.0,0.0,0.0
1498,1.0,6.0,655.0,8,1499,0.00066711140760507,0.004002668445630421,1.0
8009,1.0,57.0,21.0,66,8010,0.00012484394506866417,0.007116104868913857,8.0
177773,26.0,74.0,7.0,143,177799,0.00014623254349012087,0.00041620031608726707,43.0
433913,67.0,97.0,390823.0,256,433980,0.0001543849947002166,0.00022351260426747775,92.0
43526,2.0,3.0,0.0,20,43528,4.594743613306377e-05,6.892115419959566e-05,15.0
55875,171.0,105.0,7.0,635,56046,0.0030510651964457767,0.0018734610855368804,359.0
4706,0.0,2.0,0.0,3,4706,0.0,0.00042498937526561835,1.0
3738,0.0,3.0,11.0,3,3738,0.0,0.0008025682182985554,0.0
2371,1.0,32.0,2574.0,103,2372,0.00042158516020236085,0.013490725126475547,70.0
4945,3.0,18.0,13599.0,129,4948,0.0006063055780113178,0.003637833468067906,108.0
7683,149.0,303.0,12661.0,652,7832,0.019024514811031665,0.03868743615934627,200.0
8067,266.0,338.0,3954.0,876,8333,0.03192127685107404,0.0405616224648986,272.0
3180,101.0,7.0,5914.0,166,3281,0.030783297775068576,0.0021334958854007926,58.0
