match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
38403,17.0,51.0,0.0,105,38420,0.0004424778761061947,0.001327433628318584,37.0
1164,0.0,4.0,7.0,5,1164,0.0,0.003436426116838488,1.0
92502,1453.0,2028.0,55132.0,4397,93955,0.015464850194241925,0.0215848012346336,916.0
35766,449.0,416.0,18499.0,999,36215,0.012398177550738644,0.011486952920060748,134.0
70472,136.0,428.0,131335.0,693,70608,0.0019261273510083844,0.006061636075232268,129.0
43509,833.0,974.0,0.0,2193,44342,0.0187858012719318,0.02196563077894547,386.0
5489,323.0,198.0,0.0,549,5812,0.055574673090158296,0.034067446662078456,28.0
2968,1.0,118.0,9.0,139,2969,0.0003368137420006736,0.039744021556079485,20.0
54311,23.0,42.0,0.0,96,54334,0.00042330768947620274,0.0007729966503478485,31.0
18961,159.0,279.0,22904.0,564,19120,0.008315899581589958,0.01459205020920502,126.0
52919,440.0,271.0,2039.0,901,53359,0.008246031597293802,0.005078805824696864,190.0
22707,196.0,276.0,585.0,646,22903,0.008557830851853469,0.012050823036283456,174.0
9939,425.0,241.0,8887.0,803,10364,0.041007333076032416,0.02325357005017368,137.0
15012,111.0,232.0,0.0,437,15123,0.007339813529061694,0.015340871520201018,94.0
13049,233.0,353.0,5318.0,673,13282,0.017542538774280983,0.026577322692365606,87.0
39491,186.0,266.0,46714.0,767,39677,0.004687854424477657,0.006704135897371273,315.0
19765,53.0,150.0,166.0,317,19818,0.0026743364618024017,0.007568876778686043,114.0
9117,6.0,68.0,0.0,121,9123,0.0006576783952647156,0.007453688479666776,47.0
27487,45.0,156.0,25222.0,326,27532,0.0016344617172744443,0.005666133953218073,125.0
302,23.0,9.0,0.0,33,325,0.07076923076923076,0.027692307692307693,1.0
13438,36.0,320.0,82.0,471,13474,0.0026718123793973577,0.023749443372420957,115.0
12447,13.0,74.0,0.0,146,12460,0.001043338683788122,0.00593900481540931,59.0
125702,104.0,256.0,99658.0,613,125806,0.0008266696341986869,0.0020348790995659985,253.0
24252,1461.0,244.0,14.0,1863,25713,0.05681950764204877,0.009489363357056742,158.0
54191,91.0,59.0,94.0,202,54282,0.0016764304926126525,0.0010869164732323791,52.0
61974,32.0,314.0,10.0,443,62006,0.0005160790891204077,0.005064026061994,97.0
7050,2.0,2.0,0.0,13,7052,0.0002836074872376631,0.0002836074872376631,9.0
108580,277.0,446.0,83473.0,936,108857,0.0025446227619721285,0.004097118237687976,213.0
795609,1920.0,2236.0,926591.0,5562,797529,0.0024074359678456832,0.0028036598042202854,1406.0
13061,58.0,48.0,6103.0,172,13119,0.004421068679015169,0.003658815458495312,66.0
1617071,15884.0,15630.0,1814326.0,39444,1632955,0.009727151084996218,0.009571604851327808,7930.0
842899,522.0,680.0,3015614.0,2122,843421,0.0006189079949396565,0.0008062402999213916,920.0
