match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
256985,412.0,523.0,1636604.0,1278,257397,0.001600640256102441,0.0020318807134504287,343.0
37894,84.0,505.0,49131.0,688,37978,0.002211806835536363,0.013297172046974564,99.0
57600,171.0,758.0,0.0,1112,57771,0.002959962610998598,0.013120769936473316,183.0
16004,60.0,60.0,0.0,159,16064,0.0037350597609561755,0.0037350597609561755,39.0
32561,17.0,222.0,0.0,265,32578,0.0005218245441709129,0.006814414635643686,26.0
59749,187.0,391.0,0.0,684,59936,0.0031199946609717032,0.006523625200213561,106.0
19582,38.0,142.0,0.0,219,19620,0.0019367991845056064,0.007237512742099898,39.0
31495,462.0,193.0,27242.0,888,31957,0.014456926494977627,0.006039365397252558,233.0
16730,59.0,307.0,0.0,565,16789,0.003514205729942224,0.01828578235749598,199.0
122694,1310.0,2105.0,51566.0,4189,124004,0.010564175349182284,0.016975258862617335,774.0
597,1.0,7.0,0.0,8,598,0.0016722408026755853,0.011705685618729096,0.0
34890,12.0,256.0,0.0,347,34902,0.00034381983840467596,0.007334823219299754,79.0
1608204,989.0,3813.0,3012950.0,8556,1609193,0.0006145937746435636,0.0023695106801980867,3754.0
72735,74.0,606.0,16162.0,1223,72809,0.001016357867846008,0.008323146863711904,543.0
30037,72.0,429.0,15199.0,1030,30109,0.00239131156796971,0.014248231425819522,529.0
208575,250.0,1065.0,49804.0,2696,208825,0.0011971746677840297,0.005099964084759967,1381.0
47136,55.0,859.0,41442.0,1386,47191,0.0011654764679705876,0.018202623381576997,472.0
14872,16.0,244.0,0.0,358,14888,0.0010746910263299302,0.016389038151531435,98.0
542590,669.0,957.0,1005982.0,2454,543259,0.0012314568189390328,0.001761590696150455,828.0
1115108,427.0,1420.0,1147197.0,2825,1115535,0.00038277597744579956,0.0012729318219509025,978.0
26208,8.0,259.0,2418.0,373,26216,0.0003051571559353067,0.009879462923405554,106.0
55229,11.0,146.0,16519.0,365,55240,0.0001991310644460536,0.0026430123099203478,208.0
22925,31.0,150.0,0.0,398,22956,0.0013504094790033107,0.006534239414532148,217.0
123321,218.0,1333.0,142832.0,2965,123539,0.001764624936254948,0.010790114862513052,1414.0
65573,73.0,723.0,44609.0,1161,65646,0.0011120251043475612,0.011013618499223105,365.0
39723,23.0,307.0,8879.0,599,39746,0.0005786745836058975,0.0077240477029135,269.0
1259651,1258.0,2857.0,712038.0,7196,1260909,0.0009976929342244364,0.0022658256860725082,3081.0
13860,14.0,247.0,0.0,375,13874,0.0010090817356205853,0.017803084907020327,114.0
23281,17.0,207.0,12750.0,272,23298,0.0007296763670701348,0.008884882822559876,48.0
17045,25.0,181.0,977.0,297,17070,0.0014645577035735209,0.010603397773872291,91.0
2291871,1350.0,3904.0,19138115.0,7710,2293221,0.0005886916263194869,0.0017024089697416866,2456.0
22894,6.0,260.0,1342.0,276,22900,0.00026200873362445414,0.011353711790393014,10.0
22478,28.0,134.0,6223.0,195,22506,0.0012441126810628278,0.005953967830800676,33.0
38,0.0,1.0,0.0,1,38,0.0,0.02631578947368421,0.0
1736422,921.0,3382.0,1969255.0,6756,1737343,0.0005301198439225875,0.0019466507189426613,2453.0
24945,30.0,278.0,3417.0,481,24975,0.0012012012012012011,0.011131131131131131,173.0
619007,256.0,947.0,2156434.0,1495,619263,0.0004133946320061105,0.001529237173866354,292.0
23337,8.0,179.0,0.0,318,23345,0.0003426857999571643,0.00766759477404155,131.0
23201,243.0,963.0,29436.0,2106,23444,0.010365125405220952,0.04107660808735711,900.0
12054,22.0,275.0,5550.0,470,12076,0.00182179529645578,0.022772441205697252,173.0
1063,0.0,5.0,0.0,6,1063,0.0,0.004703668861712135,1.0
4412,3.0,33.0,753.0,133,4415,0.0006795016987542468,0.007474518686296716,97.0
8683,160.0,92.0,86.0,373,8843,0.018093407214746126,0.010403709148479023,121.0
20606,187.0,178.0,25525.0,590,20793,0.008993411244168711,0.00856057326985043,225.0
18632,378.0,160.0,6483.0,835,19010,0.01988427143608627,0.008416622830089426,297.0
18310,376.0,79.0,3429.0,812,18686,0.020122016482928395,0.004227764101466338,357.0
10671,190.0,80.0,1259.0,413,10861,0.0174937851026609,0.007365804253751956,143.0
32460,1824.0,2276.0,17898.0,4785,34284,0.05320266013300665,0.06638665266596663,685.0
861,0.0,0.0,0.0,0,861,0.0,0.0,0.0
29979,1158.0,879.0,16929.0,3277,31137,0.03719048077849504,0.028230079969168514,1240.0
5906,352.0,27.0,0.0,503,6258,0.05624800255672739,0.004314477468839885,124.0
13242,55.0,298.0,11156.0,616,13297,0.0041362713393998645,0.022411070166202904,263.0
10922,2.0,65.0,1230.0,149,10924,0.0001830831197363603,0.00595020139143171,82.0
12109,25.0,389.0,6931.0,646,12134,0.0020603263556947422,0.03205867809461019,232.0
20044,361.0,268.0,36859.0,1006,20405,0.017691742220044108,0.01313403577554521,377.0
11216,365.0,270.0,3332.0,850,11581,0.03151714014333823,0.023314048873154303,215.0
870,6.0,19.0,0.0,29,876,0.00684931506849315,0.021689497716894976,4.0
18278,395.0,112.0,627.0,1157,18673,0.02115353719273818,0.0059979649761688,650.0
27998,385.0,806.0,55322.0,1833,28383,0.013564457597857873,0.02839728006200895,642.0
26619,940.0,862.0,1908.0,3201,27559,0.03410863964585072,0.031278348270982255,1399.0
26971,1805.0,2469.0,14231.0,5580,28776,0.06272588268001111,0.08580066722268558,1306.0
21101,417.0,590.0,16412.0,1569,21518,0.019379124453945535,0.027418905102704713,562.0
12206,25.0,269.0,1694.0,486,12231,0.0020439865914479603,0.02199329572398005,192.0
42078,1578.0,1280.0,49547.0,4710,43656,0.03614623419461242,0.029320139270661537,1852.0
18180,374.0,573.0,19245.0,1497,18554,0.02015737846286515,0.030882828500592863,550.0
20637,233.0,368.0,5915.0,1326,20870,0.01116435074269286,0.01763296597987542,725.0
12809,19.0,91.0,11960.0,190,12828,0.0014811350171499843,0.007093857187402557,80.0
25068,93.0,826.0,5488.0,1454,25161,0.0036961964945749375,0.03282858391955805,535.0
16182,30.0,233.0,2824.0,553,16212,0.001850481125092524,0.014372070071551937,290.0
16726,27.0,237.0,21557.0,449,16753,0.0016116516444815855,0.014146719990449471,185.0
22435,585.0,639.0,54545.0,1785,23020,0.025412684622067767,0.027758470894874022,561.0
13572,26.0,290.0,2653.0,487,13598,0.0019120458891013384,0.021326665686130314,171.0
16621,46.0,620.0,9629.0,1093,16667,0.0027599448011039777,0.0371992560148797,427.0
11253,15.0,128.0,9045.0,303,11268,0.0013312034078807242,0.011359602413915513,160.0
13243,185.0,104.0,0.0,453,13428,0.01377718200774501,0.0077450104259755735,164.0
22849,755.0,802.0,8311.0,2515,23604,0.03198610405016099,0.03397729198440942,958.0
6325,4.0,45.0,976.0,78,6329,0.0006320113762047717,0.007110127982303681,29.0
16634,985.0,792.0,36612.0,2045,17619,0.055905556501504056,0.04495147284181849,268.0
16319,370.0,238.0,10255.0,886,16689,0.02217029180897597,0.014260890406854814,278.0
10843,5.0,51.0,5193.0,109,10848,0.00046091445427728613,0.004701327433628319,53.0
11331,5.0,102.0,4076.0,152,11336,0.0004410726887791108,0.00899788285109386,45.0
15852,195.0,190.0,13967.0,644,16047,0.012151804075528136,0.011840219355642799,259.0
10732,9.0,25.0,246.0,175,10741,0.0008379108090494367,0.0023275300251373245,141.0
15665,203.0,538.0,9339.0,1076,15868,0.012793042601462062,0.03390471388958911,335.0
