match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
6023,1,12,29111,53,6024,0.00016600265604249667,0.00199203187250996,40
6023,2,12,31167,53,6025,0.00033195020746887966,0.001991701244813278,39
6023,1,11,110912,51,6024,0.00016600265604249667,0.0018260292164674634,39
48555,193,494,645,1772,48748,0.003959136785098876,0.010133749076885206,1085
55551,176,417,48471,1791,55727,0.0031582536292999804,0.007482907746693703,1198
36035,433,828,18701,2430,36468,0.011873423275200176,0.022704837117472853,1169
5514,353,224,16640,804,5867,0.06016703596386569,0.03817964888358616,227
4033,392,115,131842,771,4425,0.08858757062146892,0.02598870056497175,264
3915,441,169,39648,870,4356,0.1012396694214876,0.03879706152433425,260
6234,11,143,117128,820,6245,0.0017614091273018414,0.02289831865492394,666
6234,9,143,91322,821,6243,0.0014416146083613647,0.022905654332852795,669
6232,13,145,82103,820,6245,0.002081665332265813,0.02321857485988791,662
6129,7,97,162998,745,6136,0.0011408083441981746,0.015808344198174708,641
17122,277,333,34127,1002,17399,0.015920455198574632,0.019139030978791886,392
