match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
38745,39.0,107.0,1888.0,214,38784,0.001005569306930693,0.0027588696369636964,68.0
4215,1.0,20.0,0.0,24,4216,0.00023719165085388995,0.004743833017077799,3.0
2500292,1363.0,3972.0,16362143.0,7643,2501655,0.0005448393163725614,0.0015877489102214333,2308.0
1060366,11139.0,12257.0,7418103.0,29155,1071505,0.010395658443031064,0.011439050681051418,5759.0
18764,15.0,57.0,13104.0,93,18779,0.0007987645774535385,0.0030353053943234466,21.0
5304,5.0,20.0,0.0,34,5309,0.0009417969485778867,0.0037671877943115466,9.0
52905,48.0,177.0,3.0,276,52953,0.0009064642229901988,0.0033425868222763584,51.0
16478,4.0,164.0,0.0,206,16482,0.00024268899405411964,0.009950248756218905,38.0
16508,2.0,134.0,0.0,158,16510,0.00012113870381586917,0.008116293155663234,22.0
8234,2.0,27.0,0.0,30,8236,0.00024283632831471587,0.0032782904322486645,1.0
64878,78.0,443.0,0.0,731,64956,0.001200812857934602,0.006820001231602931,210.0
278781,743.0,707.0,0.0,1882,279524,0.0026580901818806257,0.00252929980967645,432.0
31352,122.0,120.0,0.0,285,31474,0.0038762152888098113,0.0038126707758785027,43.0
489526,353.0,649.0,965667.0,1625,489879,0.0007205861039154567,0.0013248169445924402,623.0
1208235,2874.0,4914.0,2514879.0,11001,1211109,0.002373031659412984,0.004057438265259361,3213.0
32557,80.0,163.0,27827.0,679,32637,0.0024512056867971935,0.004994331586849281,436.0
17554,6.0,243.0,8532.0,293,17560,0.0003416856492027335,0.013838268792710707,44.0
13899,28.0,67.0,140297.0,306,13927,0.002010483234005888,0.0048107991670855174,211.0
101394,315.0,437.0,133350.0,1467,101709,0.0030970710556587912,0.004296571591501244,715.0
22611,79.0,90.0,82007.0,758,22690,0.003481710004407228,0.003966505068312032,589.0
38035,27.0,175.0,23067.0,360,38062,0.0007093689243865272,0.0045977615469497135,158.0
1444678,793.0,2000.0,11705849.0,4365,1445471,0.0005486101070170207,0.0013836320479622213,1572.0
114505,107.0,274.0,7278.0,514,114612,0.000933584615921544,0.0023906746239486265,133.0
2149353,1947.0,4403.0,9562523.0,9243,2151300,0.0009050341653883699,0.002046669455677962,2893.0
22968,16.0,167.0,0.0,345,22984,0.0006961364427427776,0.007265924121127741,162.0
52,0.0,0.0,0.0,0,52,0.0,0.0,0.0
2097,7.0,29.0,0.0,39,2104,0.003326996197718631,0.013783269961977186,3.0
22330,21.0,329.0,0.0,470,22351,0.0009395552771688068,0.014719699342311305,120.0
17566,11.0,314.0,0.0,393,17577,0.0006258178301189053,0.017864254423394208,68.0
113886,126.0,769.0,443.0,1404,114012,0.0011051468266498263,0.006744904045188226,509.0
10683,1.0,28.0,0.0,32,10684,9.359790340696369e-05,0.002620741295394983,3.0
189377,142.0,1335.0,226278.0,2435,189519,0.0007492652451733072,0.0070441486077913035,958.0
70828,17.0,141.0,15807.0,318,70845,0.00023996047709788976,0.001990260427694262,160.0
46712,14.0,80.0,0.0,338,46726,0.0002996190557719471,0.001712108890125412,244.0
10992,6.0,13.0,0.0,63,10998,0.0005455537370430987,0.001182033096926714,44.0
8451,27.0,277.0,0.0,388,8478,0.0031847133757961785,0.032672800188723754,84.0
7521,2.0,31.0,1606.0,60,7523,0.0002658513890735079,0.004120696530639373,27.0
7544,12.0,68.0,1861.0,147,7556,0.0015881418740074113,0.008999470619375331,67.0
8495,0.0,22.0,0.0,53,8495,0.0,0.0025897586815773984,31.0
7077,1.0,4.0,0.0,30,7078,0.00014128284826222097,0.0005651313930488839,25.0
4573,4.0,6.0,0.0,27,4577,0.0008739348918505571,0.0013109023377758358,17.0
515,0.0,6.0,0.0,14,515,0.0,0.011650485436893204,8.0
911,0.0,0.0,0.0,1,911,0.0,0.0,1.0
1088,3.0,11.0,0.0,15,1091,0.002749770852428964,0.01008249312557287,1.0
42623,1705.0,127.0,0.0,2278,44328,0.03846327377729652,0.0028650063165493594,446.0
26732,2.0,69.0,0.0,211,26734,7.481110196753198e-05,0.002580983017879853,140.0
26973,6.0,62.0,0.0,202,26979,0.0002223951962637607,0.0022980836947255273,134.0
1224,4.0,110.0,1218.0,131,1228,0.003257328990228013,0.08957654723127036,17.0
23952,14.0,279.0,614.0,443,23966,0.0005841608946006843,0.011641492113827923,150.0
23668,6.0,56.0,0.0,170,23674,0.0002534425952521754,0.002365464222353637,108.0
24107,6.0,47.0,50.0,172,24113,0.00024882843279558744,0.0019491560568987683,119.0
11482,1.0,32.0,39.0,85,11483,8.708525646608029e-05,0.0027867282069145693,52.0
