match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
14668,62,43.0,0.0,161,14730,0.004209097080787509,0.0029192124915139173,56.0
25295,38,1.0,15247.0,70,25333,0.001500019737101804,3.947420360794221e-05,31.0
47648,290,192.0,400.0,508,47938,0.006049480579081314,0.0040051733489090075,26.0
38509,25,167.0,0.0,228,38534,0.0006487777028079099,0.004333835054756838,36.0
182942,405,442.0,350444.0,1004,183347,0.0022089262436800166,0.0024107293819915243,157.0
30646,271,163.0,9236.0,480,30917,0.00876540414658602,0.005272180353850632,46.0
409943,666,430.0,1065445.0,1513,410609,0.0016219810086968382,0.0010472249755850457,417.0
34497,34,33.0,34627.0,114,34531,0.0009846225131041673,0.0009556630274246329,47.0
232520,249,269.0,680466.0,948,232769,0.0010697300757403262,0.0011556521701773003,430.0
341435,489,262.0,0.0,1143,341924,0.0014301423708192463,0.000766252149600496,392.0
27646,13,27.0,0.0,52,27659,0.0004700097617412054,0.0009761741205394265,12.0
702911,1825,633.0,2667231.0,3203,704736,0.0025896222131408073,0.0008982086909140445,745.0
721738,941,524.0,1014671.0,2442,722679,0.0013020995490390615,0.0007250798764043234,977.0
27656,67,279.0,4733.0,442,27723,0.002416765862280417,0.010063845904122931,96.0
27770,64,83.0,2104.0,249,27834,0.002299346123446145,0.002981964503844219,102.0
27909,41,33.0,12844.0,170,27950,0.0014669051878354203,0.001180679785330948,96.0
26587,44,64.0,494.0,196,26631,0.0016522098306484924,0.0024032142991250796,88.0
25453,61,78.0,0.0,204,25514,0.002390844242376734,0.003057145096809595,65.0
23088,34,61.0,0.0,155,23122,0.0014704610327826312,0.002638180088227662,60.0
24933,67,65.0,0.0,214,25000,0.00268,0.0026,82.0
22525,45,70.0,0.0,178,22570,0.001993797075764289,0.0031014621178555605,63.0
24256,40,172.0,2590.0,282,24296,0.0016463615409944023,0.00707935462627593,70.0
24271,39,60.0,52.0,170,24310,0.0016042780748663102,0.0024681201151789387,71.0
17005,65,77.0,0.0,185,17070,0.003807850029291154,0.004510837727006444,43.0
28459,59,125.0,13425.0,310,28518,0.002068868784627253,0.0043831965776001125,126.0
23288,68,89.0,0.0,260,23356,0.0029114574413426956,0.003810584004110293,103.0
2534537,2818,1248.0,4357852.0,5749,2537355,0.001110605335083187,0.0004918507658565711,1683.0
26695,50,55.0,0.0,130,26745,0.001869508319312021,0.002056459151243223,25.0
732798,6707,6148.0,832622.0,16478,739505,0.009069580327381154,0.008313669278774315,3623.0
29804,49,45.0,0.0,130,29853,0.001641376076106254,0.0015073861923424782,36.0
65365,114,437.0,66807.0,783,65479,0.0017410162036683517,0.006673895447395348,232.0
700978,428,349.0,323340.0,1156,701406,0.0006102029352472035,0.0004975720196291449,379.0
31618,117,65.0,0.0,193,31735,0.003686781156451867,0.0020482117535843706,11.0
1749171,1640,1447.0,3965664.0,5489,1750811,0.0009367087595405786,0.00082647413113123,2402.0
310742,102,229.0,1478371.0,1029,310844,0.0003281388735185495,0.0007367039415269395,698.0
17974,18,12.0,17682.0,130,17992,0.0010004446420631393,0.0006669630947087594,100.0
27084,13,82.0,0.0,120,27097,0.00047975790677934826,0.0030261652581466585,25.0
15804,11,186.0,10897.0,418,15815,0.0006955422067657287,0.011760986405311414,221.0
18849,478,172.0,658.0,762,19327,0.0247322398716821,0.008899467066797744,112.0
24530,420,114.0,0.0,679,24950,0.016833667334669337,0.004569138276553106,145.0
12645,35,92.0,3950.0,252,12680,0.0027602523659305996,0.007255520504731861,125.0
20851,189,166.0,0.0,505,21040,0.008982889733840304,0.007889733840304183,150.0
21834,434,281.0,0.0,822,22268,0.01948985090713131,0.012619004850008981,107.0
20866,257,340.0,1300.0,793,21123,0.01216683236282725,0.01609619845665862,196.0
22311,983,53.0,40906.0,1157,23294,0.042199708079333736,0.002275264016484932,121.0
11129,33,91.0,6817.0,763,11162,0.002956459415875291,0.008152660813474287,639.0
14242,711,166.0,1689.0,956,14953,0.04754898682538621,0.01110145121380325,79.0
9810,20,68.0,7534.0,415,9830,0.002034587995930824,0.006917599186164801,327.0
13027,85,165.0,32.0,308,13112,0.00648261134838316,0.012583892617449664,58.0
15490,34,224.0,23083.0,625,15524,0.0021901571759855706,0.014429270806493172,367.0
13202,45,95.0,331.0,410,13247,0.003396995546161395,0.007171435041896278,270.0
188048,204,37.0,236195.0,403,188252,0.0010836538257229672,0.00019654505662622442,162.0
15430,185,47.0,0.0,235,15615,0.011847582452769772,0.003009926352865834,3.0
2049516,1149,1102.0,6609581.0,3928,2050665,0.0005603060470627821,0.000537386652622442,1677.0
37793,24,35.0,0.0,77,37817,0.0006346352169659148,0.0009255096914086257,18.0
17711,28,138.0,0.0,315,17739,0.0015784429787473928,0.007779468966683578,149.0
51780,167,186.0,115.0,896,51947,0.003214815100005775,0.0035805725065932584,543.0
13890,62,97.0,0.0,194,13952,0.0044438073394495415,0.006952408256880734,35.0
19769,87,206.0,0.0,362,19856,0.004381547139403707,0.010374697824335213,69.0
22875,38,227.0,0.0,354,22913,0.0016584471697289748,0.009907039671802034,89.0
22063,51,192.0,0.0,285,22114,0.0023062313466582257,0.008682282716830967,42.0
11612,45,90.0,0.0,153,11657,0.0038603414257527666,0.007720682851505533,18.0
20760,31,78.0,0.0,138,20791,0.0014910297724977154,0.0037516232985426385,29.0
14546,30,45.0,5263.0,88,14576,0.002058177826564215,0.0030872667398463226,13.0
17428,31,27.0,0.0,80,17459,0.0017755885216793632,0.0015464803253336388,22.0
21226,154,99.0,0.0,337,21380,0.007202993451824135,0.0046304957904583725,84.0
20407,71,71.0,0.0,222,20478,0.0034671354624475044,0.0034671354624475044,80.0
218460,146,88.0,169236.0,433,218606,0.0006678682195365177,0.00040255070766584633,199.0
271504,134,226.0,320474.0,781,271638,0.0004933035878632592,0.0008319896332619148,421.0
25796,39,125.0,0.0,343,25835,0.001509580027095026,0.0048383975227404685,179.0
21162,46,101.0,0.0,291,21208,0.0021689928328932477,0.00476235382874387,144.0
22752,76,416.0,0.0,662,22828,0.003329244787103557,0.018223234624145785,170.0
14846,38,56.0,0.0,181,14884,0.002553077129803816,0.0037624294544477293,87.0
16079,41,121.0,84.0,278,16120,0.002543424317617866,0.007506203473945409,116.0
1007077,970,648.0,2895351.0,2548,1008047,0.0009622567201727697,0.0006428271697649018,930.0
1016512,610,467.0,755244.0,1497,1017122,0.0005997313989865523,0.00045913862840445883,420.0
25922,29,48.0,0.0,130,25951,0.0011174906554660706,0.0018496397055990136,53.0
48852,53,339.0,0.0,1191,48905,0.0010837337695532153,0.006931806563746038,799.0
18255,94,34.0,0.0,189,18349,0.005122894980652897,0.0018529620142787072,61.0
26163,33,289.0,8938.0,793,26196,0.0012597343105817682,0.011032218659337303,471.0
21527,51,248.0,4009.0,648,21578,0.002363518398368709,0.011493187505792937,349.0
23192,30,201.0,0.0,574,23222,0.0012918783911807768,0.008655585220911205,343.0
27215,211,221.0,5808.0,1771,27426,0.007693429592357617,0.008058047108583096,1339.0
29957,30,234.0,3.0,674,29987,0.0010004335211925167,0.00780338146530163,410.0
1114223,1056,863.0,3682976.0,2910,1115279,0.0009468482774265453,0.0007737974085408225,991.0
9732,5,38.0,2679.0,43,9737,0.0005135051864023827,0.003902639416658108,0.0
193540,299,198.0,3584.0,811,193839,0.00154251724369193,0.0010214662683980004,314.0
27288,60,107.0,0.0,249,27348,0.002193944712593243,0.003912534737457949,82.0
19965,96,62.0,0.0,219,20061,0.004785404516225512,0.00309057375006231,61.0
22964,66,126.0,0.0,279,23030,0.0028658271819366043,0.00547112462006079,87.0
20774,91,91.0,0.0,260,20865,0.004361370716510903,0.004361370716510903,78.0
16291,17,143.0,148.0,245,16308,0.0010424331616384597,0.008768702477311749,85.0
32985,166,161.0,1850.0,822,33151,0.005007390425628186,0.0048565654128080605,495.0
31751,172,216.0,1069.0,735,31923,0.005387964790276603,0.0067662813645334085,347.0
33085,86,211.0,2224.0,650,33171,0.0025926260890536913,0.006360977962678243,353.0
24272,107,203.0,0.0,494,24379,0.004389023339759629,0.008326838672628081,184.0
22987,75,69.0,0.0,364,23062,0.0032521030266238833,0.0029919347844939727,220.0
21697,108,183.0,0.0,477,21805,0.004952992432928228,0.008392570511350608,186.0
14381,22,134.0,0.0,281,14403,0.0015274595570367285,0.009303617301950982,125.0
290,1,0.0,23705.0,8,291,0.003436426116838488,0.0,7.0
643142,657,501.0,1548007.0,1584,643799,0.0010205048470097032,0.0007781931938384496,426.0
24964,38,40.0,779.0,132,25002,0.0015198784097272219,0.0015998720102391808,54.0
20016,54,31.0,2698.0,131,20070,0.0026905829596412557,0.0015445939212755356,46.0
26191,82,161.0,331.0,410,26273,0.003121074867734937,0.006127964069577133,167.0
24169,74,138.0,0.0,260,24243,0.00305242750484676,0.00569236480633585,48.0
19863,38,199.0,29430.0,326,19901,0.0019094517863423948,0.009999497512687805,89.0
26538,124,106.0,0.0,361,26662,0.004650813892431175,0.003975695746755682,131.0
19361,30,65.0,0.0,160,19391,0.0015471094837811357,0.0033520705481924606,65.0
13345,68,72.0,0.0,179,13413,0.005069708491761723,0.0053679266383359426,39.0
30157,257,112.0,0.0,696,30414,0.00845005589531137,0.0036825146314197407,327.0
12762,44,137.0,0.0,221,12806,0.003435889426831173,0.010698110260815243,40.0
25012,97,229.0,0.0,518,25109,0.003863156637062408,0.009120235772033932,192.0
16405,41,83.0,0.0,195,16446,0.0024930074182171955,0.0050468198954152985,71.0
22634,50,86.0,0.0,194,22684,0.002204196790689473,0.0037912184799858933,58.0
19773,18,164.0,0.0,261,19791,0.0009095043201455207,0.00828659491688141,79.0
30607,175,313.0,0.0,697,30782,0.005685140666623351,0.01016828016373205,209.0
32559,213,462.0,1133.0,981,32772,0.006499450750640791,0.014097400219699744,306.0
23391,218,197.0,0.0,588,23609,0.009233766783853615,0.008344275488161294,173.0
22132,314,171.0,0.0,832,22446,0.013989129466274614,0.007618283881315156,347.0
