match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
8683,11,66,16528,116,8694,0.0012652403956751783,0.00759144237405107,39
17563,3,57,366235,92,17566,0.00017078446999886144,0.003244904929978367,32
16813,3,21,7728,104,16816,0.00017840152235965747,0.0012488106565176024,80
7381,9,114,15528,149,7390,0.0012178619756427606,0.015426251691474966,26
133484,241,369,4472,1843,133725,0.0018022060198167882,0.002759394279304543,1233
25246,57,165,103,1006,25303,0.002252697308619531,0.006520965893372328,784
72430,94,117,65,269,72524,0.0012961226628426452,0.001613259059070101,58
24605,13,386,679,482,24618,0.0005280688926801527,0.015679584044195304,83
16066,29,378,9326,482,16095,0.0018018018018018018,0.02348555452003728,75
161970,298,475,283878,1503,162268,0.0018364680651761283,0.0029272561441565804,730
33938,70,296,17314,686,34008,0.002058339214302517,0.008703834391907786,320
20789,31,268,1786,352,20820,0.00148895292987512,0.01287223823246878,53
17928,53,577,6191,994,17981,0.0029475557532951447,0.03208942772926979,364
1579834,848,1310,6524718,3927,1580682,0.0005364772927128923,0.000828756195110718,1769
23935,13,208,37,271,23948,0.0005428428261232671,0.008685485217972274,50
21870,184,899,694,1209,22054,0.008343157703817902,0.0407635803028929,126
2828532,1422,1416,73647185,5899,2829954,0.0005024816657797264,0.0005003614899747487,3061
21147,17,253,6604,306,21164,0.0008032508032508033,0.011954261954261955,36
17580,11,163,13582,196,17591,0.000625319765789324,0.009266101983969075,22
229714,294,445,1209187,953,230008,0.0012782164098640047,0.001934715314249939,214
48065,57,455,36,714,48122,0.0011844894227172602,0.009455134865550061,202
302455,1008,1208,531732,4238,303463,0.003321657005961188,0.003980715935715392,2022
